stock_code,company_name,year,total_assets,total_assets_prev,capex,ocf,interest_paid,interest_expense,sales,net_income,cfcr,inv_rate,roa,size
012450,한화에어로스페이스,2016,5652438366206.0,4107930433923.0,89134253239.0,196055181841.0,15726438982.0,36664362596.0,3518876664698.0,345869269060.0,13.466597305683681,0.021698092183581208,0.06118939237406538,29.363108137227677
012450,한화에어로스페이스,2017,5747573160594.0,5652438366206.0,141621843109.0,-9741475193.0,,40401919511.0,4215471442145.0,497543832.0,0.758885832383589,0.02505499997234975,8.656589800565146e-05,29.379798822618696
012450,한화에어로스페이스,2018,7396686212948.0,5747573160594.0,172482612299.0,56342753665.0,,59297794189.0,4453176623308.0,49251058766.0,1.9501660969954229,0.03000964189226158,0.006658530232063292,29.63205320678117
068270,셀트리온,2015,2748230541703.0,2322385038800.0,50585400952.0,77566858430.0,35237435954.0,40719197767.0,603412768883.0,158281750300.0,3.201262842485421,0.02178165984833333,0.057594058394357744,28.641978381130343
068270,셀트리온,2016,2883847406229.0,2641170265374.0,14147037865.0,230113413112.0,23158419805.0,21394917835.0,670580961669.0,177994501810.0,10.936490272204045,0.00535635208773514,0.06172119281538222,28.69014642348993
068270,셀트리온,2017,3294095985833.0,2883847406229.0,21004409334.0,485980718131.0,22334758007.0,28078637761.0,949079965214.0,377725080593.0,22.758942630078526,0.00728346766497814,0.11466729634397163,28.823152886856594
068270,셀트리온,2018,3503108204930.0,3294095985833.0,79427709122.0,364786083261.0,20101685333.0,18696586945.0,982074959799.0,245755018366.0,19.147039773931176,0.024112141681237192,0.07015341918931983,28.88467174888465
028260,삼성물산,2015,42361430965137.0,9511431411456.0,259491792474.0,-62347860144.0,110469075744.0,155780919998.0,13344675370414.0,2746812304947.0,0.43560802220809425,0.027282096800010175,0.0648422926791023,31.377259417137857
028260,삼성물산,2016,44458515389663.0,42361430965137.0,484652084528.0,1355395243267.0,244899856936.0,354470612485.0,28102683822618.0,107356946862.0,6.53448768906879,0.01144088085520207,0.0024147667982399937,31.425577631861707
028260,삼성물산,2017,49048902937410.0,44458515389663.0,678034328084.0,1312436320457.0,194783333963.0,312858172908.0,29279045517862.0,639797943417.0,7.7379292352922935,0.015250943989948189,0.013044082642040518,31.523838935480008
028260,삼성물산,2018,42406651757716.0,49048902937410.0,540363329563.0,1678376806438.0,224366496444.0,298564468843.0,31155636886660.0,1748243543408.0,8.480514395146821,0.011016828047154148,0.0412256915117073,31.378326346940117
012330,현대모비스,2015,37774833000000.0,39111916000000.0,4079827000000.0,4351865000000.0,41878000000.0,0.0,36019749000000.0,3055414000000.0,104.9176894789627,0.10431161183717003,0.08088491086115457,31.262664203164277
012330,현대모비스,2016,41711608000000.0,37774833000000.0,1296119000000.0,2017786000000.0,40745000000.0,0.0,38261745000000.0,3047282000000.0,50.522297214382135,0.03431170695049797,0.0730559704147584,31.361800575300315
012330,현대모비스,2017,41736819000000.0,41711608000000.0,676873000000.0,1948742000000.0,46238000000.0,205097000000.0,35144580000000.0,1568152000000.0,43.14589731389766,0.01622744920310912,0.03757238902178913,31.362404804802857
012330,현대모비스,2018,43071132000000.0,41736819000000.0,531432000000.0,1610128000000.0,61236000000.0,233363000000.0,35149219000000.0,1888804000000.0,27.29381409628323,0.012732930125796123,0.04385313114129436,31.39387409744463
035720,카카오,2015,3188477733309.0,2768024898489.0,76083229407.0,162217476110.0,727854867.0,3697056018.0,932151827086.0,78764757714.0,223.87063460688518,0.02748646858217643,0.024702934849182085,28.790564719239686
035720,카카오,2016,5484117180416.0,3188477733309.0,80963651733.0,317259108666.0,9130956762.0,23979488173.0,1464232790315.0,65455116983.0,35.745439819223186,0.025392572413850914,0.011935397226146593,29.332877245091066
035720,카카오,2017,6349428454887.0,5484117180416.0,75164746752.0,371927059524.0,,45743621319.0,1972326479100.0,125093899312.0,9.13068683238502,0.013705897281045761,0.019701599947270575,29.479385917677856
035720,카카오,2018,7959542105267.0,6349428454887.0,97197179561.0,491469889907.0,,50142764508.0,2416992440597.0,47885550586.0,10.801411923121803,0.015308020281130926,0.006016118760690153,29.7053925896663
009540,HD한국조선해양,2015,49469064992000.0,53113762940000.0,1272418034000.0,,400651840000.0,2912678577000.0,46317640151000.0,-25915950000.0,,0.02395646558571623,-0.0005238819452963394,31.53236864048419
009540,HD한국조선해양,2016,48949259814000.0,49469064992000.0,1135451810000.0,,415583956000.0,2010405001000.0,39320377292000.0,626990744000.0,,0.022952764726473444,0.01280899336133933,31.52180536352414
009540,HD한국조선해양,2017,30408847507000.0,48949259814000.0,373340834000.0,,277973922000.0,967984292000.0,15468835510000.0,2693141932000.0,,0.00762709866132073,0.08856441966043103,31.045754718412315
009540,HD한국조선해양,2018,24729898792000.0,30408847507000.0,225753404000.0,,170526399000.0,822550326000.0,13119891213000.0,35449540000.0,,0.007423938179440455,0.0014334688669032382,30.839034104934292
011200,HMM,2015,5942501000000.0,7265782000000.0,140598000000.0,-156582000000.0,,340037000000.0,5768581000000.0,0.0,0.5395148175051538,0.019350704438971605,0.0,29.41315120446009
011200,HMM,2016,4398098000000.0,5942501000000.0,155231000000.0,-638958000000.0,,350527000000.0,4584810000000.0,1441000000.0,-0.822849595038328,0.02612216640771285,0.00032764163054120214,29.112193290668703
011200,HMM,2017,3602418000000.0,4398098000000.0,302529000000.0,-275381000000.0,32281000000.0,340338000000.0,5028016000000.0,263000000.0,-7.530745639850067,0.06878632536155402,7.300651950995137e-05,28.912626402590178
011200,HMM,2018,4121440000000.0,3602418000000.0,320115000000.0,-416902000000.0,,210554000000.0,5222124000000.0,176000000.0,-0.9800241268273222,0.08886114826208397,4.270352109942156e-05,29.047223732787103
042660,한화오션,2015,18880345263274.0,17735815981361.0,182034403487.0,-843000007803.0,249773761961.0,186875586601.0,15443611050832.0,-111730763247.0,-2.375054293871856,0.010263661039238588,-0.0059178347476694934,30.569142563728374
042660,한화오션,2016,15064829698698.0,18880345263274.0,119836015563.0,-531006613869.0,265997472033.0,115344747983.0,12819220833774.0,0.0,-0.9962844376322592,0.006347130515462803,0.0,30.343383984012664
042660,한화오션,2017,11446752722738.0,15064829698698.0,108830659795.0,-1019899304099.0,164144882374.0,46549729936.0,11101818030373.0,645758362568.0,-5.21340908926533,0.007224154668300422,0.05641410959155744,30.068727200704245
042660,한화오션,2018,11918521521052.0,11446752722738.0,148053128944.0,725140996177.0,111657006830.0,182201706593.0,9644383546545.0,344721579646.0,7.4943617670231975,0.012934072442213682,0.02892318305060818,30.109114736404173
005490,POSCO홀딩스,2015,80408759246293.0,85252172612786.0,2560243880055.0,,831565789663.0,3387053673243.0,58192344560634.0,180646881979.0,,0.03003142091971763,0.0022466070073992365,32.01814423202872
005490,POSCO홀딩스,2016,79762994519614.0,80408759246293.0,2324112012557.0,,691264253585.0,3014190455341.0,53083512926398.0,1363309633135.0,,0.028903716887835777,0.01709200665478723,32.010080785004924
005490,POSCO홀딩스,2017,79024959079531.0,79762994519614.0,2287580477780.0,5607310243858.0,735735154629.0,2484276979322.0,60655099616772.0,2973469160759.0,8.621370555122555,0.02867972161222553,0.037626962359657665,32.00078485621334
005490,POSCO홀딩스,2018,78248265216732.0,79024959079531.0,2135549897018.0,5869724523645.0,750410490804.0,2244416069478.0,64977777434194.0,1892064406279.0,8.822018209468391,0.027023739358963475,0.02418027289216395,31.990907775348834
015760,한국전력,2015,175257359000000.0,163708289000000.0,14049887000000.0,16943105000000.0,2176040000000.0,2015684000000.0,58957722000000.0,13416373000000.0,8.786210271870003,0.08582269771324774,0.07655240884920558,32.79727663240243
015760,한국전력,2016,177837042000000.0,175257359000000.0,12028789000000.0,16520552000000.0,2041379000000.0,1752868000000.0,60190384000000.0,7148327000000.0,9.092839203303257,0.0686350009416723,0.04019593960632791,32.81188875251769
015760,한국전력,2017,181788915000000.0,177837042000000.0,12535958000000.0,11249894000000.0,1886303000000.0,1789552000000.0,59814862000000.0,1441394000000.0,6.963990938889458,0.07049126469388757,0.007928943302180995,32.8338673222156
015760,한국전력,2018,185249061000000.0,181788915000000.0,12266870000000.0,6680132000000.0,1895898000000.0,1868458000000.0,60627610000000.0,140069000000.0,4.523465924854607,0.0674786468690899,0.0007561117948122825,32.852722311265985
064350,현대로템,2015,5043947265000.0,4400828321000.0,54955596000.0,-564482323000.0,56722044000.0,94318994000.0,3309108924000.0,-304494873000.0,-8.951727462430656,0.012487557339549307,-0.06036836965225488,29.249210078980532
064350,현대로템,2016,4473159688000.0,5043947265000.0,19853430000.0,611076670000.0,61920510000.0,109529403000.0,2984783033000.0,23143701000.0,10.86872798689804,0.003936089922621346,0.005173904491289872,29.129116140166786
064350,현대로템,2017,4083911875000.0,4473159688000.0,27962544000.0,219226032000.0,44744205000.0,78267017000.0,2725658171000.0,1118478000.0,5.899540219789356,0.006251183939400645,0.00027387417609249954,29.03807643788846
064350,현대로템,2018,4002149975000.0,4083911875000.0,29990775000.0,-14193054000.0,42123507000.0,81135179000.0,2411923709000.0,-7187535000.0,0.6630609602377124,0.007343639118069853,-0.0017959184550548984,29.017852826400414
196170,알테오젠,2015,39385453998.0,37958283463.0,3824672275.0,2264057823.0,0.0,6770425.0,4726609249.0,1208362969.0,335.404091766765,0.10075988495971151,0.030680437733721717,24.39666239721566
196170,알테오젠,2016,47949615182.0,39385453998.0,940107801.0,-3158649751.0,501566.0,501566.0,6843719835.0,0.0,-6296.575495547944,0.023869416385240573,0.0,24.593416612842194
196170,알테오젠,2017,43013379969.0,47949615182.0,706503543.0,-4346924220.0,,1863225.0,12104355843.0,0.0,-2332.010892404299,0.014734290156831482,0.0,24.484777066308865
196170,알테오젠,2018,71380649814.0,43013379969.0,7199742623.0,-9112552126.0,,24585939.0,13703078873.0,0.0,-369.64080106926156,0.16738379146649013,0.0,24.991292658553427
096770,SK이노베이션,2015,31359835736000.0,35101313814000.0,448759912000.0,4085705058000.0,246135531000.0,2570575778000.0,48356320414000.0,867676735000.0,17.599411882553436,0.01278470413893779,0.027668408160822645,31.076549073386833
096770,SK이노베이션,2016,32581330983000.0,31359835736000.0,606973956000.0,3677753976000.0,258501948000.0,2082388145000.0,39520538747000.0,1721434289000.0,15.227180895364084,0.019355138244656525,0.05283498976448184,31.114760571030427
096770,SK이노베이션,2017,34243603274000.0,32581330983000.0,938406756000.0,2180164479000.0,211089273000.0,2052584513000.0,46260932050000.0,2145101728000.0,11.328163283787518,0.028801977319147385,0.06264240684124216,31.164520897471267
096770,SK이노베이션,2018,36085384070000.0,34250146490000.0,1278933740000.0,1728062366000.0,244289390000.0,2949103372000.0,54510898386000.0,1709984041000.0,8.07383307150589,0.03734097138455772,0.04738716477793055,31.216909025876813
267260,HD현대일렉트릭,2017,2094576576063.0,0.0,38234978139.0,-4438758090.0,,68948056090.0,1449573280270.0,14281034940.0,0.9356217079680107,inf,0.006818101139487993,28.370372537210894
267260,HD현대일렉트릭,2018,2326055714894.0,2094576576063.0,54257717156.0,-4026713716.0,24839246224.0,58021796676.0,1940412136088.0,-15829041.0,0.8378890534886949,0.02590390715529899,-6.805099679532543e-06,28.475195122831014
051910,LG화학,2015,18578728000000.0,18127646000000.0,1633410000000.0,3172130000000.0,65092000000.0,234460000000.0,20206583000000.0,1152987000000.0,49.73302402753026,0.09010601817798075,0.0620595231277405,30.55303838626026
051910,LG화학,2016,20487060000000.0,18578728000000.0,1398503000000.0,2516697000000.0,74867000000.0,300243000000.0,,1281124000000.0,34.61557161366156,0.07527442137050502,0.06253332591401597,30.650814583257805
051910,LG화학,2017,25041221000000.0,20487060000000.0,2252616000000.0,3180748000000.0,101053000000.0,319835000000.0,,2021973000000.0,32.47603732694724,0.10995311186671002,0.08074578312295555,30.85154442295245
051910,LG화학,2018,28944137000000.0,25041221000000.0,4219355000000.0,2124969000000.0,131780000000.0,367497000000.0,,,17.125125208681137,0.16849637643467943,,30.99638877784834
010130,고려아연,2015,5907933006646.0,5642418565089.0,479884968664.0,944860095270.0,2022861859.0,43720697695.0,4771442958357.0,513990324342.0,468.09076601854105,0.0850495161123217,0.08700002585740188,29.407317141103125
010130,고려아연,2016,6482637891567.0,5907933006646.0,184494473611.0,680703744719.0,1325754550.0,46030533489.0,5847513111727.0,594584342454.0,514.4462821334462,0.03122826095073471,0.09171950560858422,29.500148625489267
010130,고려아연,2017,7038142272799.0,6482637891567.0,496986935770.0,796812343465.0,831749906.0,0.0,,,958.9951109306166,0.07666430611780894,,29.58236536957091
010130,고려아연,2018,7225894143698.0,7038142272799.0,316159836098.0,888331257909.0,1021984749.0,0.0,,,870.2216383641944,0.044920921436881714,,29.608692099183006
033780,KT&G,2015,8586509523456.0,7317144546951.0,208912189112.0,1258912454064.0,2057037265.0,8596726957.0,,1047220980548.0,613.0027456400991,0.02855105400358015,0.12196119711825605,29.781213427489376
033780,KT&G,2016,9729918447913.0,8586509523456.0,150815570819.0,1488813403573.0,228817235.0,14106303992.0,,1210186965223.0,6507.561464100377,0.017564246613482815,0.12437791454280654,29.90622663058188
033780,KT&G,2017,10020315626764.0,9729420206409.0,299579224061.0,1141485070797.0,23548824532.0,27106982850.0,4667193482245.0,1211446576020.0,49.473123116861316,0.030791066446452797,0.12089904361737448,29.93563571076621
033780,KT&G,2018,10197870417450.0,10020315626764.0,353313197888.0,822057208886.0,2463659866.0,6956841784.0,4471515592060.0,906350260115.0,334.67317470682053,0.03525968752364544,0.08887642448997062,29.953200031817712
034730,SK,2015,96633809000000.0,5307039000000.0,2237666000000.0,4588856000000.0,457596000000.0,2021280000000.0,39569775000000.0,5549259000000.0,11.028182064528536,0.42164114490208193,0.05742564695964743,32.20194978556297
034730,SK,2016,103047337000000.0,96633809000000.0,4935373000000.0,9110672000000.0,1140901000000.0,3378600000000.0,83617494000000.0,2822484000000.0,8.985506192035944,0.051072942804107,0.027390169238434566,32.26620958110675
034730,SK,2017,109776920000000.0,103047337000000.0,4971873000000.0,6930080000000.0,,3475187000000.0,93296368000000.0,5066482000000.0,2.994160314250715,0.0482484375117816,0.046152524592601066,32.329471422544486
034730,SK,2018,119456991000000.0,109783463000000.0,6275589000000.0,7856509000000.0,1210594000000.0,4554737000000.0,101502020000000.0,6151141000000.0,7.489796744408117,0.05716333615746845,0.05149251582940006,32.41397751456791
010140,삼성중공업,2015,17301591987466.0,17122234082586.0,608155589087.0,620279375943.0,110743840345.0,277323179890.0,9714441843944.0,-6695643749.0,6.60102822884456,0.03551847183922796,-0.0003869958182952532,30.481819635595357
010140,삼성중공업,2016,17217462678653.0,17301591987466.0,207047445330.0,-1554754530504.0,168208135775.0,324347280634.0,10414188640168.0,-17545578318.0,-8.243040019084951,0.01196695919543091,-0.0010190571424762728,30.47694525672261
010140,삼성중공업,2017,13818113112135.0,17217462678653.0,107919196591.0,540067546739.0,155400752310.0,208536281221.0,7901235154581.0,-1969161894.0,4.475321314157156,0.006268008161551189,-0.0001425058456259626,30.25700139181597
010140,삼성중공업,2018,14282891986284.0,13818113112135.0,69037505052.0,165522614156.0,123194464334.0,307008521899.0,5265119547241.0,,2.343588082880425,0.004996160075674268,,30.29008357238347
006400,삼성SDI,2015,16225303457752.0,15968549945813.0,725906415683.0,881066558064.0,62434653883.0,256495877769.0,7569330839945.0,53846137611.0,15.111819370618806,0.045458505509032444,0.003318652113423112,30.417593081440998
006400,삼성SDI,2016,14900311234207.0,16225303457752.0,832629248011.0,-1309519499261.0,41711984363.0,297649578505.0,5200822510213.0,219405853323.0,-30.394322741034348,0.051316713439537726,0.014724917478186949,30.332403216863618
006400,삼성SDI,2017,15751476329733.0,14900311234207.0,991466935920.0,-250114337079.0,17222345587.0,251450264219.0,6321560921969.0,657236340934.0,-13.52266393189756,0.06654001519403606,0.04172538035011863,30.387955212028462
006400,삼성SDI,2018,19349721183929.0,15741705378257.0,2146134809196.0,260609735389.0,48904349559.0,338715140922.0,,745049185447.0,6.328968440211864,0.13633432703932558,0.03850438868678914,30.59369912620125
030200,KT,2015,29341185000000.0,33775502000000.0,,4229965000000.0,436363000000.0,645331000000.0,22281221000000.0,631288000000.0,10.693683928289062,,0.021515422775187847,31.010013276375847
030200,KT,2016,30587733000000.0,29341185000000.0,,4770750000000.0,372525000000.0,515087000000.0,22743665000000.0,797844000000.0,13.80652305214415,,0.026083789864387794,31.051620162159132
030200,KT,2017,29580628000000.0,30587733000000.0,,3877749000000.0,252405000000.0,644531000000.0,23387267000000.0,561526000000.0,16.36320199679087,,0.018982896509161334,31.018140803547027
030200,KT,2018,32188830000000.0,29730910000000.0,,4010464000000.0,304428000000.0,435659000000.0,23460143000000.0,762305000000.0,14.173768510123905,,0.023682283574768016,31.10264061388719
003550,LG,2015,18123400000000.0,17332707000000.0,263024000000.0,886292000000.0,,79992000000.0,,944189000000.0,12.07975797579758,0.015175009881607068,0.052097785183795535,30.528225036910676
003550,LG,2016,19489442000000.0,18123400000000.0,274496000000.0,878198000000.0,,74856000000.0,,1091258000000.0,12.731831783691353,0.015145943917807917,0.05599226494016606,30.60089399897147
003550,LG,2017,21647697000000.0,19489442000000.0,389187000000.0,1058441000000.0,,53056000000.0,,2435559000000.0,20.949506182147164,0.019969119690548348,0.11250891954003236,30.70592019058497
003550,LG,2018,22835911000000.0,21647697000000.0,263549000000.0,494943000000.0,,43794000000.0,,1882897000000.0,12.301616659816414,0.012174459019820907,0.08245333413674628,30.75935545666791
018260,삼성에스디에스,2015,6331679124457.0,5546045160128.0,361836354088.0,864766040610.0,1329672266.0,1909160178.0,7853458731256.0,469830680454.0,651.3602900671465,0.06524223002894715,0.07420317284228965,29.47658658143539
018260,삼성에스디에스,2016,6842003858379.0,6331679124457.0,189803231893.0,622817968933.0,712893399.0,1352329044.0,8180186860839.0,514327713066.0,874.6481075665002,0.029976761007969963,0.07517208755094944,29.55410176640941
018260,삼성에스디에스,2017,7277760879807.0,6842003858379.0,192068771788.0,834847191286.0,614144156.0,1900956600.0,9299206129920.0,541772277273.0,1360.366824758974,0.028072005769594045,0.0744421651412333,29.61584435937226
018260,삼성에스디에스,2018,8013849390714.0,7277760879807.0,251434878395.0,1196531554170.0,38569693.0,1667001406.0,10034218901478.0,638792258413.0,31023.584342841412,0.03454838411806515,0.07971103863683746,29.71219233469338
066570,LG전자,2015,36313896000000.0,37068420000000.0,1747253000000.0,2618775000000.0,466160000000.0,903084000000.0,56509008000000.0,249143000000.0,6.617759996567702,0.047135890874226635,0.006860817137329467,31.223221593863688
066570,LG전자,2016,37855269000000.0,36313896000000.0,2019014000000.0,3157990000000.0,433709000000.0,884051000000.0,55367033000000.0,126315000000.0,8.28135685448077,0.05559893656136483,0.0033367878062100153,31.264791293521178
066570,LG전자,2017,41220959000000.0,37855269000000.0,2575542000000.0,2166270000000.0,384446000000.0,831114000000.0,61396284000000.0,1869518000000.0,6.634783558679242,0.06803655258664257,0.045353578503595705,31.34996795652537
066570,LG전자,2018,44328443000000.0,41220959000000.0,3166489000000.0,4541566000000.0,425816000000.0,796569000000.0,61341664000000.0,1472814000000.0,11.665559772296016,0.07681745104474644,0.03322503341703204,31.42264764112711
017670,SK텔레콤,2015,28581387000000.0,27941233000000.0,2478778000000.0,3778129000000.0,275796000000.0,350100000000.0,17136734000000.0,,14.698998535149169,0.08871398051760994,,30.983776817693574
017670,SK텔레콤,2016,31297663000000.0,28581387000000.0,2490455000000.0,4243168000000.0,245236000000.0,326830000000.0,17091816000000.0,,18.302386272814758,0.08713555433821318,,31.07456454615038
017670,SK텔레콤,2017,33428669000000.0,31297663000000.0,2715859000000.0,3855820000000.0,234127000000.0,433616000000.0,17520013000000.0,2657595000000.0,17.468924985157628,0.08677513717238249,0.0795004730819525,31.140435001030095
017670,SK텔레콤,2018,42369111000000.0,33428669000000.0,2792390000000.0,4332580000000.0,255189000000.0,385232000000.0,16873960000000.0,3131988000000.0,17.977926164529034,0.08353279037224007,0.07392149436413711,31.37744069852013
079550,LIG넥스원,2015,1754273776933.0,1625935663136.0,25001106375.0,8989968697.0,6474843577.0,6477405111.0,1903704148042.0,83022325304.0,2.388445696037237,0.015376442587389636,0.04732575177014165,28.193076084889192
079550,LIG넥스원,2016,1791479110121.0,1754273776933.0,76910610034.0,-107674119838.0,4883104255.0,4144174438.0,1860784769772.0,77051466022.0,-21.050342203476056,0.04384185128074077,0.04300997180859999,28.214062713071385
079550,LIG넥스원,2017,2006761323222.0,1791479110121.0,94246805207.0,-36377777918.0,,7780401383.0,1761316227366.0,0.0,-3.675565710206753,0.05260837521048983,0.0,28.327543256509514
086280,현대글로비스,2015,7478514338676.0,6196213723167.0,395875964572.0,,50167888700.0,49799300489.0,14671209542520.0,376964102992.0,,0.06388997898698376,0.05040628203953379,29.64305527036374
086280,현대글로비스,2016,7967477349520.0,7478514338676.0,389139401139.0,,57873415471.0,58898110877.0,15340631691891.0,505707468911.0,,0.05203431905271889,0.06347146615251643,29.706389040374745
086280,현대글로비스,2017,8185663711874.0,7967477349520.0,367476861968.0,,62592492018.0,63234711889.0,16358289275041.0,680499174959.0,,0.04612210940143289,0.08313304808403968,29.733405412269747
086280,현대글로비스,2018,8687842635183.0,8185663711874.0,181226739520.0,,76317330657.0,75635493039.0,16865565662638.0,437373374120.0,,0.022139529047243322,0.05034315105441447,29.792945766062786
009150,삼성전기,2015,7269452863202.0,7718611985115.0,1196229279233.0,537117319563.0,40868222467.0,0.0,6176258143768.0,20643329453.0,14.142664083242375,0.15497984372577284,0.002839736337998231,29.614702145109785
009150,삼성전기,2016,7662629259862.0,7269452863202.0,1051853037876.0,679643759241.0,48448555987.0,0.0,6033040463975.0,22914358716.0,15.028153066592242,0.14469493889980142,0.0029904041992516645,29.66737628619861
009150,삼성전기,2017,7767403543048.0,7662629259862.0,1476318325155.0,,65707638170.0,66063752236.0,6838474133399.0,,,0.19266472056636963,,29.68095706011887
009150,삼성전기,2018,8644914205829.0,7767403543048.0,1195189266500.0,,89188397902.0,90121880044.0,8193023252994.0,685018514202.0,,0.15387243109954304,0.0792394809123858,29.78799231087679
003230,삼양식품,2015,296548101862.0,299626490441.0,7189964159.0,13071680072.0,1690508725.0,1466717353.0,290854624001.0,-251157573.0,8.732394325264426,0.02399642350854084,-0.0008469370446919175,26.41547527447554
003230,삼양식품,2016,326695947743.0,296548101862.0,19198738794.0,37170609701.0,1239127439.0,1037531453.0,359321174338.0,18793117788.0,30.997406667870585,0.064740723927932,0.05752479612261329,26.51229575187382
