stock_code,company_name,year,inv_rate_win,cfcr_final_win,roa_win,size,sales_growth_win,inv_rate,cfcr_final,roa,sales_growth,capex,total_assets,total_assets_prev,ocf,interest_final,mp_shock,gdp_growth,cpi_growth,cfcr_lag,interaction_term
70,삼양홀딩스,2019,0.0476100376697788,7.132030024647098,0.0172847912001457,28.90903793322,-0.029223210983836,0.0476100376697788,7.132030024647098,0.0172847912001457,-0.029223210983836,157770000000.0,3589514000000.0,3313797000000.0,218938000000.0,35704000000.0,0.31099341614448917,2.3,0.3835052378741599,3.934997818718749,1.223758414164457
70,삼양홀딩스,2020,0.0446439267265707,6.985906220282363,0.0367953276752796,28.99034630631492,-0.0069666711270721,0.0446439267265707,6.985906220282363,0.0367953276752796,-0.0069666711270721,160250000000.0,3893565000000.0,3589514000000.0,245488000000.0,41011000000.0,-1.2167526280511576,-0.7,0.5368668690808986,7.132030024647098,-8.67791627582912
70,삼양홀딩스,2021,0.0467281270506592,9.011282187417043,0.0614461453408955,29.126301936021267,0.2573973404294063,0.0467281270506592,9.011282187417043,0.0614461453408955,0.2573973404294063,181939000000.0,4460589000000.0,3893565000000.0,241428000000.0,30136000000.0,-0.9334336306487253,4.6,2.499999999999991,6.985906220282363,-6.52087980656968
70,삼양홀딩스,2022,0.030646401181548,2.742839443189272,0.0232748674573379,29.145660537623144,0.067410331691722,0.030646401181548,2.742839443189272,0.0232748674573379,0.067410331691722,136701000000.0,4547781000000.0,4460589000000.0,95654000000.0,54884000000.0,-0.7588811131221131,2.7,5.092682926829273,9.011282187417043,-6.838491857044517
70,삼양홀딩스,2023,0.0333419659983031,5.422731650031755,,29.26742421358161,-0.0319359656286914,0.0333419659983031,5.422731650031755,,-0.0319359656286914,151631946870.0,5136660179005.0,4547780622106.0,305813890070.0,69145929319.0,1.0090777076865636,1.6,3.592647604901611,2.742839443189272,2.767738137885721
70,삼양홀딩스,2024,0.0259895312522887,4.687576222190115,,29.296935287119705,0.1066416159298769,0.0259895312522887,4.687576222190115,,0.1066416159298769,133961929648.0,5290507469287.0,5154457321588.0,258896509674.0,70207771738.0,1.4530366223868072,2.0,2.3209965050631887,5.422731650031755,7.87942768087218
80,하이트진로,2016,0.0358058456321457,5.577172198928356,0.0113044033008723,28.855115667830194,,0.0358058456321457,5.577172198928356,0.0113044033008723,,123905498845.0,3401085182093.0,3460482406084.0,184670117453.0,40345896861.0,0.03836972904742941,3.2,0.9719484298078118,8.031008605320677,0.3081476241637284
80,하이트진로,2017,0.0271003819752255,9.764985452048156,0.0036309673015655,28.88595197237212,,0.0271003819752255,9.764985452048156,0.0036309673015655,,92170707565.0,3507595838307.0,3401085182093.0,344907886103.0,39350651292.0,-0.3303457419368432,3.4,1.943977532547514,5.577172198928356,-1.8423950879645228
80,하이트진로,2018,0.0340146408628386,4.606516750115732,0.0064969136992273,28.86303998119382,-0.002266831299141,0.0340146408628386,4.606516750115732,0.0064969136992273,-0.002266831299141,119309612732.0,3428143514612.0,3507595838307.0,140972156787.0,39088174700.0,0.04847823525262762,3.2,1.475754006861596,9.764985452048156,0.4733892619828768
80,하이트진로,2019,0.0468778619010612,1.7152737157610485,0.0,28.816073942585064,0.0792510549051128,0.0468778619010612,1.7152737157610485,0.0,0.0792510549051128,160704038255.0,3270859605479.0,3428143514612.0,28251765918.0,39497838793.0,0.31099341614448917,2.3,0.3835052378741599,4.606516750115732,1.4325963806453017
80,하이트진로,2020,0.0462391059370619,10.402804163397764,0.0262889432140345,28.824271752360552,0.108723353388,0.0462391059370619,10.402804163397764,0.0262889432140345,0.108723353388,151241623803.0,3297783698841.0,3270859605479.0,382792589955.0,40710471398.0,-1.2167526280511576,-0.7,0.5368668690808986,1.7152737157610485,-2.08706380147933
80,하이트진로,2021,0.040715313136877,21.318542473608552,0.0197660756712567,28.92054337506927,-0.0236752879614595,0.040715313136877,21.318542473608552,0.0197660756712567,-0.0236752879614595,134270295956.0,3631051439683.0,3297783698841.0,622266085979.0,30625527731.0,-0.9334336306487253,4.6,2.499999999999991,10.402804163397764,-9.71032725916805
80,하이트진로,2022,0.043737123253441,-1.25815156595374,0.0260996891779286,28.83502541317468,0.1337557111389027,0.043737123253441,-1.25815156595374,0.0260996891779286,0.1337557111389027,158811744357.0,3333438311387.0,3631051439683.0,-74014170105.0,32776440351.0,-0.7588811131221131,2.7,5.092682926829273,21.318542473608552,-16.178239242513104
80,하이트진로,2023,0.0471347471960937,4.672245612192768,0.0106147295226951,28.84247006576356,0.0090595529622375,0.0471347471960937,4.672245612192768,0.0106147295226951,0.0090595529622375,157120772101.0,3358347205530.0,3333438311387.0,164419298234.0,44773502537.0,1.0090777076865636,1.6,3.592647604901611,-1.25815156595374,-1.26957269809486
80,하이트진로,2024,0.0886829551306021,6.961555429024189,0.0278558401808602,28.86693975444996,0.0313476845915861,0.0886829551306021,6.961555429024189,0.0278558401808602,0.0313476845915861,297828154541.0,3441538598928.0,3358347205530.0,294626072541.0,49421006992.0,1.4530366223868072,2.0,2.3209965050631887,4.672245612192768,6.788943983302159
100,유한양행,2016,0.0425863068276239,14.809871762117076,0.0788139738659942,28.34687896633505,0.1701609985063175,0.0425863068276239,14.809871762117076,0.0788139738659942,0.1701609985063175,80076251469.0,2045941041016.0,1880328618143.0,74144086537.0,5368919264.0,0.03836972904742941,3.2,0.9719484298078118,43.4387275589382,1.6667322066015635
100,유한양행,2017,0.0277486363213122,24.16433121559213,0.0523406930701017,28.37041877353101,0.1070949274919386,0.0277486363213122,24.16433121559213,0.0523406930701017,0.1070949274919386,56772073882.0,2094673423815.0,2045941041016.0,126125107517.0,5444798140.0,-0.3303457419368432,3.4,1.943977532547514,14.809871762117076,-4.892378075246069
100,유한양행,2018,0.02196109143029,16.70197478802114,0.0268353221570163,28.407503715685717,0.0386903091143732,0.02196109143029,16.70197478802114,0.0268353221570163,0.0386903091143732,46001314577.0,2173812633315.0,2094673423815.0,93451633128.0,5951584714.0,0.04847823525262762,3.2,1.475754006861596,24.16433121559213,1.1714441333918886
100,유한양행,2019,0.0196719316737006,22.26660855821816,0.0188957972449958,28.38111569888376,-0.0253283332407942,0.0196719316737006,22.26660855821816,0.0188957972449958,-0.0253283332407942,42763093594.0,2117200258200.0,2173812633315.0,65985413049.0,3102770847.0,0.31099341614448917,2.3,0.3835052378741599,16.70197478802114,5.194204195685825
100,유한양행,2020,0.024302351711285,12.64152170536524,0.0805345297586452,28.50378707946352,0.0942421426106144,0.024302351711285,12.64152170536524,0.0805345297586452,0.0942421426106144,51452945318.0,2393522100926.0,2117200258200.0,28830248876.0,2476501750.0,-1.2167526280511576,-0.7,0.5368668690808986,22.26660855821816,-27.092954480998344
100,유한양행,2021,0.0192816252885842,37.565470472799845,0.0416357608864049,28.532730780821684,0.0419448548942912,0.0192816252885842,37.565470472799845,0.0416357608864049,0.0419448548942912,46150996270.0,2463811804950.0,2393522100926.0,99000468381.0,2707485152.0,-0.9334336306487253,4.6,2.499999999999991,12.64152170536524,-11.800021502363741
100,유한양행,2022,0.023660609638642,32.983826562311855,0.0384774624026134,28.536343139727627,0.0521602599980983,0.023660609638642,32.983826562311855,0.0384774624026134,0.0521602599980983,58295289340.0,2472728072149.0,2463811804950.0,99528971405.0,3111853149.0,-0.7588811131221131,2.7,5.092682926829273,37.565470472799845,-28.507726047354222
100,유한양행,2023,0.0653042612710993,34.54961973271402,0.0483602120293908,28.66565313540338,0.0468153053733853,0.0653042612710993,34.54961973271402,0.0483602120293908,0.0468153053733853,161479680076.0,2814070521926.0,2472728072149.0,144128102312.0,4295968284.0,1.0090777076865636,1.6,3.592647604901611,32.983826562311855,33.283244098228835
100,유한양행,2024,0.0416309497225199,5.506260246737681,0.0240266063971506,28.71012733777763,0.1123235698549169,0.0416309497225199,5.506260246737681,0.0240266063971506,0.1123235698549169,117078952653.0,2942048836634.0,2812305590753.0,54601585042.0,12116829045.0,1.4530366223868072,2.0,2.3209965050631887,34.54961973271402,50.20186276117136
120,CJ대한통운,2016,0.0518207314238251,5.475989439754382,0.0123542376537102,29.339615083077103,0.2029720435601497,0.0518207314238251,5.475989439754382,0.0123542376537102,0.2029720435601497,233218635047.0,5521193038772.0,4500489063722.0,208404672468.0,46560581805.0,0.03836972904742941,3.2,0.9719484298078118,4.916532801646159,0.18864603145196215
120,CJ대한통운,2017,0.087773661963427,5.45320060970132,0.0061639183239006,29.47299016846215,0.1690981186118111,0.087773661963427,5.45320060970132,0.0061639183239006,0.1690981186118111,484615331420.0,6308948690026.0,5521193038772.0,246413341230.0,55333986233.0,-0.3303457419368432,3.4,1.943977532547514,5.475989439754382,-1.8089697943139795
120,CJ대한통운,2018,0.0826721257152164,1.7178637348527657,0.0084640660637868,29.693897049352287,0.2966488351520151,0.0826721257152164,1.7178637348527657,0.0084640660637868,0.2966488351520151,519675607896.0,7868566775246.0,6285983375898.0,61914215815.0,86247866843.0,0.04847823525262762,3.2,1.475754006861596,5.45320060970132,0.264361542036873
120,CJ대한통운,2019,0.0526684451443882,7.78524923249554,0.0055861432729173,29.84039559560401,0.1296604748639873,0.0526684451443882,7.78524923249554,0.0055861432729173,0.1296604748639873,414425177567.0,9110016110171.0,7868566775246.0,849229005556.0,125158115267.0,0.31099341614448917,2.3,0.3835052378741599,1.7178637348527657,0.5342443113725925
120,CJ대한통운,2020,0.0342768516721249,6.467926234173589,0.0147895739831979,29.89730512131084,0.0351430347522835,0.0342768516721249,6.467926234173589,0.0147895739831979,0.0351430347522835,312262670939.0,9643498959607.0,9110016110171.0,572347643891.0,104673622024.0,-1.2167526280511576,-0.7,0.5368668690808986,7.78524923249554,-9.472722463672206
120,CJ대한통운,2021,0.0220272965939799,4.809291430124062,0.0175985050311069,29.827570856322865,0.0521767927832343,0.0220272965939799,4.809291430124062,0.0175985050311069,0.0521767927832343,212420211787.0,8993928516384.0,9643498959607.0,344143274398.0,90343120423.0,-0.9334336306487253,4.6,2.499999999999991,6.467926234173589,-6.037379867532791
120,CJ대한통운,2022,0.0283408777082965,6.818622783692361,0.0203049310466133,29.90245602238168,0.0693833951911189,0.0283408777082965,6.818622783692361,0.0203049310466133,0.0693833951911189,254895828200.0,9693299818264.0,8993928516384.0,622939080023.0,107059540235.0,-0.7588811131221131,2.7,5.092682926829273,4.809291430124062,-3.6496804338211875
120,CJ대한통운,2023,0.026524599590075,6.960136733344807,0.0259549868958295,29.8672086025428,-0.029909140808234,0.026524599590075,6.960136733344807,0.0259549868958295,-0.029909140808234,257110896386.0,9357587266747.0,9693299818264.0,836599672323.0,140365852287.0,1.0090777076865636,1.6,3.592647604901611,6.818622783692361,6.880520248147663
120,CJ대한통운,2024,0.0206530996461852,5.024828276900433,0.0275373846638664,29.90765799944452,0.0296457032901237,0.0206530996461852,5.024828276900433,0.0275373846638664,0.0296457032901237,193263182268.0,9743855522383.0,9357587266747.0,606203425256.0,150615972546.0,1.4530366223868072,2.0,2.3209965050631887,6.960136733344807,10.113333570369685
140,하이트진로홀딩스,2016,0.0308458259923458,3.612972622087766,0.0116665929142678,29.009059154235977,,0.0308458259923458,3.612972622087766,0.0116665929142678,,125505095593.0,3967110668051.0,4068786993227.0,166585070949.0,63753087017.0,0.03836972904742941,3.2,0.9719484298078118,5.01043168232565,0.19224890606149111
140,하이트진로홀딩스,2017,0.023478686183151,6.652914430355019,0.0016696585400935,29.03204321751579,,0.023478686183151,6.652914430355019,0.0016696585400935,,93142546429.0,4059346912106.0,3967110668051.0,331807184123.0,58696657841.0,-0.3303457419368432,3.4,1.943977532547514,3.612972622087766,-1.1935301214410847
140,하이트진로홀딩스,2018,0.0296786495871319,3.090937060360616,0.0028465580269246,29.01463341920192,-0.0024305669289199,0.0296786495871319,3.090937060360616,0.0028465580269246,-0.0024305669289199,120475934557.0,3989286142629.0,4059346912106.0,124539284129.0,59561469587.0,0.04847823525262762,3.2,1.475754006861596,6.652914430355019,0.3225215508703517
140,하이트진로홀딩스,2019,0.0403814085012807,1.2273222543383506,0.0,28.975634806616316,0.0797515623533959,0.0403814085012807,1.2273222543383506,0.0,0.0797515623533959,161092993354.0,3836704099756.0,3989286142629.0,13587845882.0,59773496095.0,0.31099341614448917,2.3,0.3835052378741599,3.090937060360616,0.9612610754891531
140,하이트진로홀딩스,2020,0.0396696811212726,7.275293791365159,0.02757801337132,28.993273927786586,0.1089119268557437,0.0396696811212726,7.275293791365159,0.02757801337132,0.1089119268557437,152200828194.0,3904980586600.0,3836704099756.0,365645952376.0,58267543247.0,-1.2167526280511576,-0.7,0.5368668690808986,1.2273222543383506,-1.4933475784318593
140,하이트진로홀딩스,2022,0.0375606867135421,-0.6654973761016997,0.0182633608466257,29.00347031475538,0.1055943275991901,0.0375606867135421,-0.6654973761016997,0.0182633608466257,0.1055943275991901,159118269257.0,3945000964667.0,4236298193122.0,-89506146015.0,53741391190.0,-0.7588811131221131,2.7,5.092682926829273,7.275293791365159,-5.52108305068159
140,하이트진로홀딩스,2023,0.0400553771348287,2.8093684751152503,0.004602247646507,29.012240407829395,0.0090940853731433,0.0400553771348287,2.8093684751152503,0.004602247646507,0.0090940853731433,158018501437.0,3979751148746.0,3945000964667.0,136002191939.0,75165558486.0,1.0090777076865636,1.6,3.592647604901611,-0.6654973761016997,-0.671538566748126
140,하이트진로홀딩스,2024,0.0749033540313013,4.506684431815061,0.0222622661217924,29.03649142876395,0.031194059070271,0.0749033540313013,4.506684431815061,0.0222622661217924,0.031194059070271,298096709251.0,4077443964617.0,3979751148746.0,274137043372.0,78175566893.0,1.4530366223868072,2.0,2.3209965050631887,2.8093684751152503,4.082115280121438
150,두산,2016,0.0159797226120421,2.6604251046815075,0.0017588273682258,30.98669118452604,-0.1344741477861364,0.0159797226120421,2.6604251046815075,0.0017588273682258,-0.1344741477861364,504261087789.0,28664805142790.0,31556310458668.0,924981102666.0,557074872006.0,0.03836972904742941,3.2,0.9719484298078118,0.9720629953637776,0.03729779374914078
150,두산,2018,0.0133656428833479,1.8356460858088857,-0.0120813918860689,30.99401713124685,0.0326615654116956,0.0133656428833479,1.8356460858088857,-0.0120813918860689,0.0326615654116956,384081509067.0,28875573072691.0,28736478478377.0,1021890995021.0,1222875344449.0,0.04847823525262762,3.2,1.475754006861596,2.6604251046815075,0.1289727140967466
150,두산,2019,0.0198058476226356,1.651668702079082,0.0107714838676043,31.00295134942253,0.0160724331910416,0.0198058476226356,1.651668702079082,0.0107714838676043,0.0160724331910416,571905200294.0,29134709609958.0,28875573072691.0,784166127919.0,1203320223017.0,0.31099341614448917,2.3,0.3835052378741599,1.8356460858088857,0.5708738470579654
150,두산,2020,0.0194550124441352,1.0950853824638265,-0.0248359870195998,31.036131596605856,-0.074038136821422,0.0194550124441352,1.0950853824638265,-0.0248359870195998,-0.074038136821422,566816138018.0,30117622955500.0,29134709609958.0,126536367869.0,1330765724344.0,-1.2167526280511576,-0.7,0.5368668690808986,1.651668702079082,-2.0096722339245674
150,두산,2021,0.0132484784541008,1.6813609390035356,0.0252493155548311,30.88949651185696,-0.2269570151392285,0.0132484784541008,1.6813609390035356,0.0252493155548311,-0.2269570151392285,400117334155.0,26009852171749.0,30201002744670.0,743214641209.0,1090779642132.0,-0.9334336306487253,4.6,2.499999999999991,1.0950853824638265,-1.0221895244235575
150,두산,2022,0.0269796534095248,1.3865139691963355,-0.0220847778901275,30.90117363472853,0.2871526106378913,0.0269796534095248,1.3865139691963355,-0.0220847778901275,0.2871526106378913,700009377312.0,26315352623211.0,25945825422089.0,533183466969.0,1379467521129.0,-0.7588811131221131,2.7,5.092682926829273,1.6813609390035356,-1.2759530609510445
150,두산,2023,0.022188559666762,2.7935894062014897,0.0233448904017314,30.973416686521844,0.1255824844524015,0.022188559666762,2.7935894062014897,0.0233448904017314,0.1255824844524015,583899771832.0,28286808651585.0,26315352623211.0,1908708279056.0,1064183515166.0,1.0090777076865636,1.6,3.592647604901611,1.3865139691963355,1.3991003377120368
150,두산,2024,0.0251153461671834,1.1990803616468122,0.0175295390518209,31.036975929709868,-0.0521301155851742,0.0251153461671834,1.1990803616468122,0.0175295390518209,-0.0521301155851742,710433000000.0,30143063000000.0,28286809000000.0,307830000000.0,1546260000000.0,1.4530366223868072,2.0,2.3209965050631887,2.7935894062014897,4.059187715122579
180,성창기업지주,2016,0.025800260186338,2.4451829684862942,0.0332213546699503,27.17915758519376,0.0229463199586409,0.025800260186338,2.4451829684862942,0.0332213546699503,0.0229463199586409,9352634802.0,636441018437.0,362501569149.0,2278932276.0,1576916090.0,0.03836972904742941,3.2,0.9719484298078118,10.120992780732294,0.3883397506876873
180,성창기업지주,2017,0.0449643490299843,5.2650836259287175,0.0063529901862457,27.20654047413534,-0.0170323919662353,0.0449643490299843,5.2650836259287175,0.0063529901862457,-0.0170323919662353,28617156090.0,654109414020.0,636441018437.0,6674882220.0,1565006177.0,-0.3303457419368432,3.4,1.943977532547514,2.4451829684862942,-0.8077557818959376
180,성창기업지주,2018,0.0237711210719932,0.9432455735958628,0.0,27.198175685636777,-0.0965338766146999,0.0237711210719932,0.9432455735958628,0.0,-0.0965338766146999,15548914075.0,648660747359.0,654109414020.0,-123070738.0,2168478228.0,0.04847823525262762,3.2,1.475754006861596,5.2650836259287175,0.25524196264253
180,성창기업지주,2019,0.0128768241226368,4.21155283056161,0.0,27.27905257120937,-0.0622838161594017,0.0128768241226368,4.21155283056161,0.0,-0.0622838161594017,8352690359.0,703302244198.0,648660747359.0,8739061531.0,2721132733.0,0.31099341614448917,2.3,0.3835052378741599,0.9432455735958628,0.29334316319574555
180,성창기업지주,2020,0.0131690345827938,8.19474375082795,0.0071709811103719,27.284851916936937,0.1315861022312183,0.0131690345827938,8.19474375082795,0.0071709811103719,0.1315861022312183,9261811576.0,707392786834.0,703302244198.0,15862944502.0,2204796314.0,-1.2167526280511576,-0.7,0.5368668690808986,4.21155283056161,-5.124417974762131
180,성창기업지주,2021,0.0128992545398137,9.760494083192258,0.0086587529047645,27.279674955686183,0.1581106373117657,0.0128992545398137,9.760494083192258,0.0086587529047645,0.1581106373117657,9124839617.0,703740104842.0,707392786834.0,18277236469.0,2086324846.0,-0.9334336306487253,4.6,2.499999999999991,8.19474375082795,-7.649249411571287
180,성창기업지주,2022,0.0225906336197356,-7.561113359265144,7.959357234720465e-05,27.43295334155007,0.1494358784503104,0.0225906336197356,-7.561113359265144,7.959357234720465e-05,0.1494358784503104,15897934872.0,820314254965.0,703740104842.0,-26537167634.0,3099733238.0,-0.7588811131221131,2.7,5.092682926829273,9.760494083192258,-7.40705461447474
180,성창기업지주,2023,0.0068178667421043,2.905367744429401,0.0,27.36844415623383,-0.2692773371220292,0.0068178667421043,2.905367744429401,0.0,-0.2692773371220292,5592793277.0,769067174916.0,820314254965.0,11952327843.0,6272976898.0,1.0090777076865636,1.6,3.592647604901611,-7.561113359265144,-7.629750936125523
180,성창기업지주,2024,0.0086003685929287,1.0244065902392312,-0.0001347212532322,27.302368868590843,-0.1392341620267791,0.0086003685929287,1.0244065902392312,-0.0001347212532322,-0.1392341620267791,6614261177.0,719893318041.0,769067174916.0,98037317.0,4016837913.0,1.4530366223868072,2.0,2.3209965050631887,2.905367744429401,4.221605734157273
210,DL,2024,0.0311415163343209,2.944798745862643,0.0075657452407317,30.159571009374936,0.119086211815382,0.0311415163343209,2.944798745862643,0.0075657452407317,0.119086211815382,377421586565.0,12535315407584.0,12119563559885.0,557104486660.0,286458682599.0,1.4530366223868072,2.0,2.3209965050631887,1.8125681048624716,2.633727836935422
220,유유제약,2016,0.0205918371226302,-39.28135510335039,-0.0014475628867679,25.37079783990184,0.1102764787986361,0.0205918371226302,-39.28135510335039,-0.0014475628867679,0.1102764787986361,2088023604.0,104327188394.0,101400549721.0,-11683508157.0,290047545.0,0.03836972904742941,3.2,0.9719484298078118,26.21809721197377,1.005981286162598
220,유유제약,2017,0.0404430986054991,4.566327533628961,0.0373806710717396,25.523107278425403,-0.0988093893245014,0.0404430986054991,4.566327533628961,0.0373806710717396,-0.0988093893245014,4501289457.0,121491152534.0,111299322065.0,1335382258.0,374441844.0,-0.3303457419368432,3.4,1.943977532547514,-39.28135510335039,12.976428395900887
220,유유제약,2018,0.0803634522708774,13.147010934658596,0.0318880973069945,25.630215617755173,0.3220955100413091,0.0803634522708774,13.147010934658596,0.0318880973069945,0.3220955100413091,9763448438.0,135226314806.0,121491152534.0,6110025067.0,503006468.0,0.04847823525262762,3.2,1.475754006861596,4.566327533628961,0.22136750041581563
220,유유제약,2019,0.0595767794275684,62.71186085314158,0.0403964430850058,25.64847850310445,0.093640574912253,0.0595767794275684,62.71186085314158,0.0403964430850058,0.093640574912253,8056348330.0,137718626620.0,135226314806.0,13185371371.0,213660246.0,0.31099341614448917,2.3,0.3835052378741599,13.147010934658596,4.08863384265843
220,유유제약,2020,0.0874761175570021,-12.138913572472584,0.0155751436544838,25.76605208521318,0.0796917913044362,0.0874761175570021,-12.138913572472584,0.0155751436544838,0.0796917913044362,12047090772.0,154901006984.0,137718626620.0,-2669008815.0,203137710.0,-1.2167526280511576,-0.7,0.5368668690808986,62.71186085314158,-76.30482150303853
220,유유제약,2021,0.0392071100649934,21.001246993432098,0.0067026387301666,25.98587979287828,0.1787165312183482,0.0392071100649934,21.001246993432098,0.0067026387301666,0.1787165312183482,6073220830.0,192985287597.0,154901006984.0,4508660896.0,225418990.0,-0.9334336306487253,4.6,2.499999999999991,-12.138913572472584,11.330870168084171
220,유유제약,2022,0.0273732888800903,-15.3903043330848,0.0080033165464747,25.99731649823117,0.2008168600875475,0.0273732888800903,-15.3903043330848,0.0080033165464747,0.2008168600875475,5282642027.0,195205072788.0,192985287597.0,-6229000581.0,380041789.0,-0.7588811131221131,2.7,5.092682926829273,21.001246993432098,-15.937449695328182
220,유유제약,2023,0.0231263924831645,1.7664071499022225,0.0082755104394474,26.012610704581117,-0.0120352459649774,0.0231263924831645,1.7664071499022225,0.0082755104394474,-0.0120352459649774,4514389128.0,198213526767.0,195205072788.0,420857136.0,549129971.0,1.0090777076865636,1.6,3.592647604901611,-15.3903043330848,-15.530013017027796
220,유유제약,2024,0.0358806864647547,31.06597500675641,0.0495422617563441,26.059299896777627,-0.0296070459090253,0.0358806864647547,31.06597500675641,0.0495422617563441,-0.0296070459090253,7112037407.0,207687399005.0,198213526767.0,24950108380.0,829845311.0,1.4530366223868072,2.0,2.3209965050631887,1.7664071499022225,2.566654278853832
