stock_code,company_name,year,inv_rate_win,cfcr_final_win,roa_win,size,sales_growth_win,inv_rate,cfcr_final,roa,sales_growth,capex,total_assets,total_assets_prev,ocf,interest_final
001940,KISCO홀딩스,2015,0.027909166029993805,1266.051105577999,0.055465849358786685,27.972554483806455,,0.027909166029993805,1266.051105577999,0.055465849358786685,,38506619963.0,1407103544582.0,1379712311060.0,201570327220.0,159337695.0
001940,KISCO홀딩스,2016,0.012057695798812103,2680.09656804533,0.05211965777607952,28.032448222051876,-0.02703932778352275,0.012057695798812103,2680.09656804533,0.05211965777607952,-0.02703932778352275,16966426498.0,1493955209674.0,1407103544582.0,114980818166.0,42917758.0
001940,KISCO홀딩스,2017,0.012012371807931266,1473.7767651491247,0.008644559596651403,28.028991730425293,0.15424030540979983,0.012012371807931266,1473.7767651491247,0.008644559596651403,0.15424030540979983,17945945443.0,1488800280119.0,1493955209674.0,150630286397.0,102276387.0
001940,KISCO홀딩스,2018,0.011067580517705813,383.2914850393358,0.023505515539018758,28.06614856134097,,0.011067580517705813,383.2914850393358,0.023505515539018758,,16477416975.0,1545159969953.0,1488800280119.0,77436755243.0,202559456.0
001940,KISCO홀딩스,2019,0.028828551220075254,139.85269402442142,0.04038302411007225,28.073983571093493,,0.028828551220075254,139.85269402442142,0.04038302411007225,,44544723337.0,1557313864152.0,1545159969953.0,67462688742.0,485857975.0
001940,KISCO홀딩스,2020,0.01428846930231153,304.0639641976433,0.02331869576848806,28.078644801140378,,0.01428846930231153,304.0639641976433,0.02331869576848806,,22251631342.0,1564589806575.0,1557313864152.0,142787635717.0,471146862.0
001940,KISCO홀딩스,2021,0.012277041452832206,403.8327236010885,0.10567124763713344,28.154620658108996,,0.012277041452832206,403.8327236010885,0.10567124763713344,,19208533912.0,1688093089026.0,1564589806575.0,133232338289.0,330738618.0
001940,KISCO홀딩스,2022,0.010482025649550815,236.54156330411058,0.07138784854234728,28.18256818635318,,0.010482025649550815,236.54156330411058,0.07138784854234728,,17694635058.0,1735936557627.0,1688093089026.0,98224111343.0,417013923.0
001940,KISCO홀딩스,2023,0.005841575778023383,179.1021789177915,0.07223372417125751,28.220205250898797,,0.005841575778023383,179.1021789177915,0.07223372417125751,,10198411372.0,1802517204572.0,1745832247930.0,108570746134.0,609598079.0
001940,KISCO홀딩스,2024,0.02341341703366484,1144.875290941806,0.02649489779346932,28.167687099246425,,0.02341341703366484,1144.875290941806,0.02649489779346932,,42203087021.0,1710295193370.0,1802517204572.0,79265084219.0,69295215.0
002020,코오롱,2015,0.026561726634809896,4.393319599716776,0.0,28.822461859694176,,0.026561726634809896,4.393319599716776,0.0,,95049415739.0,3291820462346.0,3578435131338.0,225932859722.0,66581662317.0
002020,코오롱,2016,0.031182821320044015,3.5896754717308,0.008523556749476708,28.83508102504055,0.03037222758278234,0.031182821320044015,3.5896754717308,0.008523556749476708,0.03037222758278234,102648249295.0,3333623695266.0,3291820462346.0,136976938862.0,52893476560.0
002020,코오롱,2017,0.01877192503547005,1.571859768025575,0.029623656727754244,28.93918182294144,0.11585281873199646,0.01877192503547005,1.571859768025575,0.029623656727754244,0.11585281873199646,62578534104.0,3699363238041.0,3333623695266.0,56209880239.0,98293119016.0
002020,코오롱,2018,0.01562508159158114,1.28840673867504,0.00047095289839393397,28.878154556568383,-0.015584932132325717,0.01562508159158114,1.28840673867504,0.00047095289839393397,-0.015584932132325717,57631069718.0,3480352008852.0,3688369201800.0,27279318374.0,94586272496.0
002020,코오롱,2019,0.009318242115414795,2.694286447076859,0.001206524238089826,28.917101303598677,0.018838397570020975,0.009318242115414795,2.694286447076859,0.001206524238089826,0.018838397570020975,32370704589.0,3618574586543.0,3473906793584.0,167278173246.0,98730750951.0
002020,코오롱,2020,0.0062855347692940865,4.64812623801952,0.041129967356342334,28.941550035609705,0.10989501513499143,0.0062855347692940865,4.64812623801952,0.041129967356342334,0.10989501513499143,22744676379.0,3708134498932.0,3618574586543.0,333113488260.0,91310844671.0
002020,코오롱,2021,0.006335217579288457,4.22633904307797,0.039531900104617795,29.00885048975773,0.10639026683261121,0.006335217579288457,4.22633904307797,0.039531900104617795,0.10639026683261121,23491838864.0,3966282959333.0,3708134498932.0,223932913972.0,69407743880.0
002020,코오롱,2022,0.011946846268116117,3.226985853300808,0.0372738413115274,29.130083992113715,0.04611613335960537,0.011946846268116117,3.226985853300808,0.0372738413115274,0.04611613335960537,47384572771.0,4477491140077.0,3966282959333.0,239093466327.0,107361915197.0
002020,코오롱,2023,0.013715568208352126,0.25150805101569584,0.002941321552851059,29.28570366821791,0.04139790122505886,0.013715568208352126,0.25150805101569584,0.002941321552851059,0.04139790122505886,63901370177.0,5231418956586.0,4659039217791.0,-106501414783.0,142287989774.0
002020,코오롱,2024,0.021292658048686113,-0.13116663146861923,0.02418992434821189,29.582698105083402,0.022756571061491915,0.021292658048686113,-0.13116663146861923,0.02418992434821189,0.022756571061491915,111390814952.0,7040484502325.0,5231418956586.0,-186948670786.0,165270673290.0
002030,아세아,2018,0.06496755857223234,6.40698205863058,0.03527423852105256,28.674923679756976,0.35888903911712805,0.06496755857223234,6.40698205863058,0.03527423852105256,0.35888903911712805,118007241926.0,2840279786882.0,1816402594147.0,237099419242.0,43850602179.0
002030,아세아,2019,0.04034412057087973,6.493500946311869,0.032938841999566586,28.685157583057105,-0.05234452044491188,0.04034412057087973,6.493500946311869,0.032938841999566586,-0.05234452044491188,114588590177.0,2869496179442.0,2840279786882.0,225459454971.0,41041124262.0
002030,아세아,2020,0.03674242018793847,5.874647657287171,0.028726255453426105,28.69142293582714,-0.009912809042098172,0.03674242018793847,5.874647657287171,0.028726255453426105,-0.009912809042098172,105978312218.0,2887531023613.0,2884358506487.0,190537274430.0,39087394172.0
002030,아세아,2021,0.04393826690327678,7.438598424870849,0.06459950467703335,28.767337065493102,0.2091244741936172,0.04393826690327678,7.438598424870849,0.06459950467703335,0.2091244741936172,126873108807.0,3115270385402.0,2887531023613.0,215764906930.0,33511160767.0
002030,아세아,2022,0.03954767407166869,6.609788331259759,0.05137947658435786,28.7886491872247,0.1222834513005075,0.03954767407166869,6.609788331259759,0.05137947658435786,0.1222834513005075,123201697847.0,3182375948080.0,3115270385402.0,207845153008.0,37050444818.0
002030,아세아,2023,0.07757614068317296,10.46878673602427,0.05366649404183978,28.81644881973955,0.021033016991228875,0.07757614068317296,10.46878673602427,0.05366649404183978,0.021033016991228875,246876444255.0,3272086005881.0,3182375948080.0,333785168364.0,35251102139.0
002030,아세아,2024,0.053229915909114425,7.908073603547228,0.03252352486365227,28.83527762650606,-0.05126173117714117,0.053229915909114425,7.908073603547228,0.03252352486365227,-0.05126173117714117,174172863000.0,3334279155000.0,3272086007000.0,254147793000.0,36789966000.0
002070,비비안,2015,0.005648374865337491,-7.070520439306855,0.039055900170955914,25.905102608091905,,0.005648374865337491,-7.070520439306855,0.039055900170955914,,1096688396.0,178009473564.0,194159987987.0,-7514712663.0,931131111.0
002070,비비안,2016,0.0031654992819237187,-4.897628402621834,-0.00042276664432569315,25.825808391351146,0.0358063171550584,0.0031654992819237187,-4.897628402621834,-0.00042276664432569315,0.0358063171550584,536329658.0,164439472539.0,169429720317.0,-2931818864.0,497118276.0
002070,비비안,2017,0.005818432789172136,-5.9749593484196675,0.00015555148801019102,25.72825513795116,0.03700061520111673,0.005818432789172136,-5.9749593484196675,0.00015555148801019102,0.03700061520111673,887159075.0,149155487336.0,152473888957.0,-3914996290.0,561293062.0
002070,비비안,2018,0.006406512399020304,2.3611176655321358,0.0006905071283101414,25.673001211116016,-0.017568170234970648,0.006406512399020304,2.3611176655321358,0.0006905071283101414,-0.017568170234970648,955566479.0,141137610322.0,149155487336.0,754437753.0,554278129.0
002070,비비안,2019,0.006288944767981829,27.775233691100897,-0.0015752505480558674,25.615859205877285,-0.053470860843524766,0.006288944767981829,27.775233691100897,-0.0015752505480558674,-0.053470860843524766,887606636.0,133298819200.0,141137610322.0,13259644750.0,495220505.0
002070,비비안,2020,0.08658359998435755,1.676058882161489,0.0,25.965220152078754,-0.08390283457971003,0.08658359998435755,1.676058882161489,0.0,-0.08390283457971003,11541491640.0,189039183775.0,133298819200.0,3274000185.0,4842773716.0
002070,비비안,2021,0.009384368587369076,0.5842861569505373,0.0,26.012378330606087,0.02488954367234577,0.009384368587369076,0.5842861569505373,0.0,0.02488954367234577,1774013378.0,198167472453.0,189039183775.0,-3339996036.0,8034363281.0
