stock_code,company_name,year,total_assets,total_assets_prev,capex,ocf,interest_paid,interest_expense,sales,net_income,cfcr,inv_rate,roa,size
336570,원텍,2024,177904003003.0,153272309945.0,1761756140.0,14927126365.0,,3017913061.0,115254599426.0,29113410144.0,5.946175076380041,0.011494288437567007,0.16364674011022146,25.904509932787196
348370,엔켐,2024,1126929828670.0,862895279401.0,53502142220.0,-48373928297.0,14291768162.0,576049655675.0,365708579550.0,-2861844063.0,-2.38474062471991,0.06200305355377518,-0.0025395051139763883,27.7505180852234
160190,하이젠알앤엠,2024,120185301263.0,107520602268.0,1176627076.0,-2632697872.0,,1634413232.0,75886180614.0,0.0,-0.6107908455797426,0.010943270881865072,0.0,25.51230056590446
178320,서진시스템,2024,2103214252543.0,1520116356485.0,177062278472.0,-113461112534.0,38631957395.0,49438667959.0,1213752801436.0,84255873336.0,-1.936975503826914,0.11647942456288359,0.04006052794389638,28.374487886938113
112040,위메이드,2024,1875682729061.0,1417739361214.0,1513567045.0,-80206752362.0,4011494116.0,79408361907.0,711871164004.0,188419075520.0,-18.99423407904109,0.0010675918905883684,0.10045359622963844,28.2599938312404
140410,메지온,2024,73997678716.0,92149353875.0,590489039.0,-18489351825.0,293656661.0,563549088.0,8611620880.0,-19476774574.0,-61.96248061269075,0.006407956368321308,-0.26320791289617407,25.02729956095587
078600,대주전자재료,2024,622950058762.0,413411034481.0,100771105317.0,23879378778.0,8533222344.0,0.0,219316249770.0,36871517501.0,3.798401098125658,0.24375523852068673,0.05918856091654512,27.15773219001988
083650,비에이치아이,2024,524776405785.0,425449541558.0,4469542683.0,39963225786.0,,44883532796.0,404741038609.0,19600986367.0,1.8903761200714018,0.010505458923830297,0.03735111973580323,26.98623811507668
089030,테크윙,2024,506220625653.0,485887420673.0,52217702300.0,32722277624.0,,15993573637.0,185507171034.0,0.0,3.0459641082527877,0.10746872645452221,0.0,26.950238430282255
095340,ISC,2024,582882970486.0,541813159701.0,11378896511.0,50672432870.0,1996999639.0,7351440555.0,174480093980.0,54898977342.0,26.374282438716055,0.021001513727129575,0.09418524836336524,27.091252266415886
098460,고영,2024,377932270492.0,367212257805.0,3449687610.0,36395606644.0,497782172.0,504019482.0,202538127214.0,20998990602.0,74.1155286212219,0.009394260503776213,0.05556284086210231,26.657980837919006
060370,LS마린솔루션,2024,254269530607.0,146727764284.0,,-6621031336.0,,3240985517.0,130279123723.0,13203271844.0,-1.042906795254278,,0.051926283941614026,26.261660685471547
067160,SOOP,2024,715724798333.0,578068356015.0,13255865290.0,157459816632.0,463355297.0,879314186.0,413178446964.0,102423309023.0,340.82522192251963,0.022931311067399148,0.14310431783494842,27.296561570151756
039200,오스코텍,2024,170778209860.0,132578400082.0,,-26033707918.0,,4175066912.0,34007602680.0,876526893.0,-5.2355187274181825,,0.00513254526861803,25.863631533230166
042000,카페24,2024,342289987222.0,321835343829.0,5285888928.0,71209849689.0,806207377.0,2805353998.0,302477209591.0,25781231381.0,89.32696365788775,0.01642420271531314,0.07531985259118607,26.558924130585247
285130,SK케미칼,2024,5367048627339.0,4158774903691.0,422095376066.0,-89345889786.0,39700857918.0,91735491605.0,1736778902011.0,8838745406.0,-1.2504775582064034,0.10149512436736634,0.0016468539824619176,29.31129926951428
067310,하나마이크론,2024,1944648852618.0,1725090131874.0,144766610811.0,40971029889.0,,122870998360.0,1250692575645.0,12644159205.0,1.3334475216760173,0.08391828817299947,0.006502026927883506,28.296102538200177
036830,솔브레인홀딩스,2024,1996621270968.0,1784937898542.0,89216350066.0,85127742515.0,18242460743.0,32284294140.0,,58768155198.0,5.666461598261366,0.049982887437638616,0.029433802019703057,28.3224775033871
041190,우리기술투자,2024,803794115678.0,631426051287.0,,,41076294.0,0.0,192251177787.0,147737745200.0,,,0.18380048114109826,27.412608998305206
014620,성광벤드,2024,563098182399.0,551072974887.0,2943852903.0,28505363666.0,57435930.0,65827291.0,227683121973.0,41007522794.0,497.2984610156047,0.0053420382365940745,0.07282481825690372,27.056719841354145
025980,아난티,2024,1622402228785.0,1544905550031.0,56026727366.0,4345445080.0,29602362445.0,41300627986.0,285159195284.0,0.0,1.146793861066787,0.0362654709635005,0.0,28.114929024100345
030520,한글과컴퓨터,2024,681939379443.0,631779379665.0,15192821571.0,55971772307.0,,12156941798.0,304773304445.0,13996109787.0,5.6040997182538295,0.024047669265584402,0.020523979416516253,27.248206604392024
031980,피에스케이홀딩스,2024,513564423195.0,401441877193.0,0.0,66625215940.0,,8871692046.0,215508095005.0,95820109996.0,8.509865716094087,0.0,0.18657855892719652,26.96464131744278
032190,다우데이타,2024,57757101613902.0,53939863207453.0,52075945875.0,-4860733452404.0,1108254018891.0,1118341371140.0,12136122777332.0,865904046216.0,-3.385938033654058,0.0009654445298594035,0.014992165846625152,31.687267429439355
032820,우리기술,2024,265459207084.0,190185191918.0,39812369826.0,3943637732.0,,5978218060.0,71250184948.0,0.0,1.659667762604163,0.20933475116803757,0.0,26.304727020189052
033500,동성화인텍,2024,455450977751.0,364279612381.0,23244075444.0,67578275983.0,,2233097611.0,597409682162.0,,31.262123630474836,0.06380833473515675,,26.844553924915033
353200,대덕전자,2024,1088723750887.0,1127535530258.0,59595440720.0,97822445823.0,,14464492670.0,892135903752.0,23762727122.0,7.7629365270368655,0.05285460113737038,0.0218262227701381,27.716027255419043
383800,LX홀딩스,2024,1905018000000.0,1698527000000.0,,35184000000.0,50000000.0,50000000.0,,160279000000.0,704.68,,0.08413516302733097,28.27551257328147
475150,SK이터닉스,2024,731694676657.0,0.0,12642759677.0,66793689934.0,14992495558.0,19103340277.0,332151737229.0,22380995585.0,5.455141552358764,inf,0.03058788904581801,27.318629155501743
114090,GKL,2024,616232394204.0,639368283536.0,5247670508.0,71742121189.0,,3834064345.0,396390016167.0,33060332413.0,19.711767652663116,0.008207586524276703,0.05364913095116447,27.146889992652202
145720,덴티움,2024,894428873103.0,773770340890.0,18283082961.0,36464161774.0,10591744502.0,14543699848.0,407807117931.0,72710126074.0,4.442696504538474,0.02362856521480337,0.08129223939490032,27.519451220918096
214320,이노션,2024,2714582224859.0,2560209103473.0,206204616217.0,182230972340.0,10048548095.0,16451392522.0,2120578469848.0,116121811100.0,19.135054996718907,0.08054209944698552,0.042777046882796696,28.629659180810865
248070,솔루엠,2024,982730815617.0,938644554384.0,123657958970.0,-5325048656.0,11007122487.0,20375791452.0,1594442254779.0,39515509849.0,0.5162179159640344,0.1317409858635492,0.040209902061726324,27.61360107993548
064960,SNT모티브,2024,1241825709210.0,1211181269340.0,48988684973.0,130073380804.0,,8094934592.0,968898049440.0,104345991126.0,17.068490650010677,0.040447029865063086,0.08402627707907638,27.84760375884376
071320,지역난방공사,2024,8362237776886.0,7968409129278.0,649140981755.0,416719329112.0,,97911740723.0,3570309804422.0,210167111658.0,5.256071090503147,0.08146431379506956,0.02513287917247718,29.754747183867156
077970,STX엔진,2024,968810437104.0,899134400319.0,9171714612.0,36712198026.0,15226414199.0,35610712078.0,724609807886.0,27215787172.0,3.411086257486092,0.01020060472466186,0.02809196322590653,27.599334802356
079160,CJ CGV,2024,3997014314732.0,3194214710432.0,40891947348.0,190770411042.0,133829738396.0,302205118042.0,1957884214182.0,,2.4254710001562843,0.012801878099944505,,29.01656877702035
079900,전진건설로봇,2024,219236327906.0,158316498662.0,1713192485.0,19497531126.0,861004223.0,3544063286.0,169785980240.0,31404637943.0,23.64510510536718,0.010821313631105523,0.14324559366121606,26.11341610778683
100840,SNT에너지,2024,516608191578.0,423163460482.0,4804801197.0,11405846779.0,,10255048864.0,294264258276.0,34636527846.0,2.112217692013135,0.011354480350281521,0.0670460291003156,26.97055057419556
030610,교보증권,2024,15898332583027.0,15593363016079.0,9142380601.0,,209202848494.0,223847607504.0,,117678416308.0,,0.0005862994782827086,0.007401934491773876,30.397235350663586
036530,SNT홀딩스,2024,2832564017795.0,2701797834311.0,,131691059172.0,,22027813718.0,1820513622453.0,246510750990.0,6.978398984933707,,0.08702742442583715,28.672203430756454
039130,하나투어,2024,668789503298.0,644596377665.0,3571115450.0,88012813077.0,2686542121.0,2894949386.0,616606993658.0,99079352536.0,33.76063024995096,0.005540079922471929,0.1481472900627331,27.22873520376419
049770,동원F&B,2024,2145670270001.0,2206146538629.0,106006836915.0,72044449977.0,24750108132.0,26689099777.0,4483613162821.0,127833617659.0,3.9108741502366215,0.04805067798482574,0.059577475368077136,28.394473099683708
014820,동원시스템즈,2024,1552612232456.0,1535857779602.0,75724704798.0,155548187296.0,21601340671.0,21849089033.0,1334257031663.0,72514840371.0,8.200858023818164,0.049304503192752126,0.046705055425392585,28.07095993957818
019170,신풍제약,2024,342092805074.0,350083639799.0,5569009430.0,-15154792750.0,,4708963354.0,221094069689.0,13797559.0,-2.218286406312093,0.015907654048608038,4.033279506423812e-05,26.558347897063083
005810,풍산홀딩스,2024,1319133193077.0,1194251204655.0,10519502959.0,17075002655.0,3300120137.0,3183834831.0,449393916995.0,99951700285.0,6.1740548665365145,0.008808450783216012,0.0757707415820941,27.90799596491203
008730,율촌화학,2024,655469570993.0,678951066652.0,80320764866.0,8339225924.0,8657523183.0,4937424503.0,457078095305.0,,1.9632346050629108,0.11830125735286434,,27.208617718009364
002840,미원상사,2024,478696089051.0,447566168775.0,49564993522.0,79544950176.0,110713.0,1995345.0,435797799410.0,50549440013.0,718479.8613441963,0.11074338719045868,0.10559818884923977,26.89433176337417
003030,세아제강지주,2024,5555573758508.0,4340755996109.0,906522217012.0,280735992814.0,32118909804.0,80646289145.0,3675086864147.0,117043515792.0,9.740520600703512,0.208839708526486,0.021067763813369497,29.345822820546548
003470,유안타증권,2024,16800267411000.0,16461846690000.0,21693428000.0,,,310910852000.0,,,,0.0013178003907166748,,30.45241591953251
003620,KG모빌리티,2024,3104452196541.0,2636056902325.0,222640824325.0,131816311701.0,3178331819.0,62724876709.0,3905069387798.0,33844431596.0,42.473426692897476,0.08445979452440157,0.0109019013511336,28.76385838951427
003850,보령,2024,1164086929992.0,915511541054.0,12825120831.0,80557153488.0,9029277877.0,42148684319.0,1017106670442.0,69635720165.0,9.921771440128202,0.01400869378034802,0.05982003437275819,27.782958144572934
004490,세방전지,2024,2094117786877.0,1840970162003.0,,152702192560.0,,16206621522.0,2059542800914.0,172321249541.0,10.422210073377192,,0.08228823164621803,28.37015347649742
005180,빙그레,2024,1003074746009.0,890717259861.0,88551105765.0,147135049498.0,1018471673.0,5276489361.0,1463041258105.0,103226927609.0,145.4665113410572,0.0994155045101728,0.10291050394770263,27.63409114457336
005250,녹십자홀딩스,2024,3670572248630.0,3737707402310.0,43864544795.0,-89947939289.0,66589430453.0,92204341253.0,2204855223217.0,24025031685.0,-0.3507840309955324,0.011735681816048676,0.006545309575085213,28.931368691897045
000640,동아쏘시오홀딩스,2024,2030483787016.0,1957106350366.0,49564670319.0,82994953702.0,28263266087.0,35052666178.0,,58022061478.0,3.9364955007862465,0.02532548643037762,0.028575486221078993,28.33929519931594
000670,영풍,2024,5701707714763.0,5568116970055.0,105952849391.0,-2843845363.0,11380094519.0,349531203482.0,2787414358375.0,0.0,0.7501035375187818,0.019028488438875852,0.0,29.37178684497944
001530,DI동일,2024,1013743449745.0,975653234729.0,32386031132.0,38587377915.0,10837107541.0,26000561329.0,651725598894.0,,4.560671310957511,0.03319420259083713,,27.644670980944554
001680,대상,2024,3509835110048.0,3334370027478.0,,187744112171.0,58050961587.0,98377705775.0,4255134757567.0,96688841815.0,4.234125792897178,,0.027547972706238526,28.88659017510856
417200,LS머트리얼즈,2024,253147071884.0,266198918960.0,48659760310.0,-10920191323.0,1483454025.0,1321369638.0,,5690646441.0,-6.361327778931336,0.18279473297677737,0.02247960601972767,26.25723646857215
419530,SAMG엔터,2024,97350436100.0,100134482698.0,,32766501710.0,,12534866617.0,116438413800.0,63991874.0,3.6140287496606875,,0.0006573352576897187,25.301583048466963
365550,ESR켄달스퀘어리츠,2024,2525183126010.0,2473297506408.0,,7707205696.0,,26167373198.0,56876297402.0,3600540919.0,1.2945349400446915,,0.001425853389369489,28.557334701178526
000070,삼양홀딩스,2024,5290507469287.0,5154457321588.0,133961929648.0,258896509674.0,,70207771738.0,3553264096673.0,,4.687576222190115,0.025989531252288773,,29.296935287119705
323280,태성,2024,79613977957.0,56975793247.0,18536834552.0,4486848260.0,,543885583.0,59212420040.0,5968175094.0,9.24961793480744,0.3253457915300905,0.07496391019706926,25.100455516855313
226950,올릭스,2024,71249226328.0,102825049707.0,,-28044990535.0,,7052004450.0,5677151911.0,0.0,-2.976882138099048,,0.0,24.989449797481832
232140,와이씨,2024,576855440421.0,480273201051.0,26761270283.0,-23552771223.0,,14827660949.0,211241210832.0,12926037556.0,-0.5884347034916815,0.05572093180389266,0.022407758773266197,27.080857535532928
251970,펌텍코리아,2024,407576726035.0,356089395280.0,48871501067.0,58185434767.0,807335865.0,1320231728.0,337483151664.0,38325501439.0,73.07091532716684,0.13724503373253052,0.09403260537430408,26.733495036652446
281740,레이크머티리얼즈,2024,351334173536.0,299869696257.0,44233429281.0,896169257.0,,7973113563.0,138725778383.0,21020540344.0,1.1123989078944967,0.14750883411403543,0.05983061690936278,26.58500366884544
161580,필옵틱스,2024,382748068787.0,450911369941.0,11500649037.0,-39394562544.0,,3726643052.0,410893768511.0,12941292819.0,-9.571058723442237,0.025505342742865002,0.03381151695948034,26.670642825846393
183300,코미코,2024,800342522976.0,593902816913.0,153372481050.0,115629051097.0,7986813671.0,15234422155.0,507138644286.0,87845843289.0,15.477494512842755,0.25824508098345544,0.10976030982628952,27.40830562670269
204270,제이앤티씨,2024,639696606074.0,654439187652.0,31233932010.0,38737542968.0,13954250496.0,15935769802.0,273239103365.0,-33401167330.0,3.776038955234762,0.04772625570003112,-0.05221407619307606,27.184259847892104
211050,인카금융서비스,2024,707431519000.0,497329114000.0,1168781000.0,75597973000.0,8111318000.0,9101250000.0,832258694000.0,62026401000.0,10.32006031572181,0.0023501157826847033,0.08767831137588881,27.284906668846205
213420,덕산네오룩스,2024,452311743362.0,404327492881.0,,,,3511388064.0,212252223722.0,45762226516.0,,,0.10117408443975548,26.837637476750025
218410,RFHIC,2024,482949216872.0,509399445978.0,22018639648.0,32421992405.0,,6140746420.0,114875963020.0,25659652075.0,6.27981293925503,0.043224702778634244,0.053131159920279544,26.903177344019515
222800,심텍,2024,1443279296879.0,1176060549354.0,103331075576.0,-161257696543.0,17797147157.0,81354926517.0,1231421381070.0,-701275896.0,-8.060873359108788,0.0878620370632778,-0.00048589063635601557,27.99793892992203
225570,넥슨게임즈,2024,487204948999.0,366887049837.0,6311994716.0,66513737351.0,4386990190.0,5671287522.0,256071097561.0,31444036124.0,16.161587892905683,0.017204190550754745,0.06453964843461502,26.91195071133443
101490,에스앤에스텍,2024,297031688485.0,256758748753.0,19789678112.0,36048329089.0,,2770606863.0,176013891367.0,30479588674.0,14.010986715728784,0.07707499046522276,0.10261392927286682,26.41710466529327
108490,로보티즈,2024,100246445003.0,114995337499.0,4262855000.0,5356067157.0,26870901.0,756246687.0,30038231053.0,103407669.0,200.32592349620134,0.03706980728707431,0.0010315345247096333,25.330897441187613
137400,피엔티,2024,1620271365673.0,1601330032912.0,73486338006.0,39716133106.0,,6578052766.0,1035081261981.0,142235778910.0,7.037673232309855,0.04589081357099507,0.08778515866132128,28.113614760819353
084370,유진테크,2024,539499743575.0,436989837327.0,9115931685.0,61502669541.0,19161284.0,1573232992.0,338067812312.0,65440277257.0,3210.736338180677,0.020860740699968586,0.12129806925089417,27.013908146343283
085660,차바이오텍,2024,2194378669342.0,1725570383393.0,93946977454.0,-49546238746.0,24419807601.0,37165449814.0,1045049021124.0,0.0,-1.028936491046353,0.0544440136190049,0.0,28.41692005602584
086450,동국제약,2024,953164589306.0,839535126344.0,26567864450.0,76090779747.0,3396044351.0,14599404544.0,,62336110046.0,23.40570848981825,0.031645923578799494,0.06539910393795365,27.58305343220063
052400,코나아이,2024,413112696592.0,461546502142.0,18768291711.0,32930416590.0,944598365.0,4710691583.0,236308177383.0,30254331676.0,35.861818324235614,0.04066392362177565,0.07323505650052654,26.746986265788465
053800,안랩,2024,464664131084.0,375384295785.0,4869041878.0,31357699784.0,24747404.0,572388603.0,260569413451.0,33676091037.0,1268.1106748812927,0.012970819324814606,0.07247404906946041,26.864580682806263
056190,에스에프에이,2024,2479557559440.0,2825338248816.0,94616428631.0,402645291068.0,12330263739.0,0.0,,,33.65504287588377,0.03348853138934796,,28.539101256738036
058970,엠로,2024,102419750769.0,91604581424.0,5339973482.0,14185848275.0,135924266.0,1344241318.0,79455970128.0,18608815046.0,105.3658258562897,0.05829373814049163,0.18169166499897832,25.352345409556648
059090,미코,2024,1392676089676.0,833895121319.0,202229964939.0,120460924494.0,12176551705.0,31795266941.0,540504643904.0,76514280786.0,10.892860262280633,0.2425124692169035,0.05494047133659106,27.96224825653468
060250,NHN KCP,2024,570272733354.0,522008089987.0,1933532463.0,-61189884982.0,,365924428.0,1105325511837.0,45257223891.0,-166.2200058259024,0.003704027772918524,0.07936066594807072,27.06938056290858
064260,다날,2024,745592738056.0,769811473736.0,5226029834.0,-16290325687.0,15251691288.0,21849824134.0,260936633962.0,7252891840.0,-0.06809962117560008,0.006788713876447391,0.009727685732174137,27.337445360538602
069080,웹젠,2024,750923459906.0,703063820174.0,11596034798.0,72438842474.0,,3112446883.0,214747032253.0,56935003690.0,24.27392087224256,0.016493573506783665,0.07581998263461776,27.34456956594802
074600,원익QnC,2024,1534688906131.0,1376503053775.0,123337142599.0,79871945367.0,37001007700.0,38943932479.0,891539336878.0,,3.1586424352167035,0.0896017936616655,,28.059348809412338
035890,서희건설,2024,1540590467352.0,1538840693965.0,,242762007714.0,3694563081.0,16691319656.0,1473606222319.0,160292581167.0,66.70790710340019,,0.10404619823626089,28.063186879225725
036540,SFA반도체,2024,623485659906.0,609910066598.0,36515203499.0,53080396079.0,1772838654.0,3969104809.0,400482861805.0,21334708478.0,30.940906330779946,0.059869816057762607,0.0342184429409596,27.158591602453175
048410,현대바이오,2024,67704784931.0,52791761018.0,,2257053807.0,434779303.0,2347002167.0,15050025356.0,0.0,6.191263225793432,,0.0,24.938422692816076
050890,쏠리드,2024,496799082472.0,457248293878.0,6576551566.0,56907888035.0,,4823333860.0,331067887419.0,46231742841.0,12.798455111502482,0.014382889239942605,0.09305923555848286,26.93145152068797
006730,서부T&D,2024,2894459035854.0,2347958629887.0,,62886037142.0,,54437332836.0,187479112967.0,64654284400.0,2.155200555682125,,0.02233726012326306,28.693819347956964
015750,성우하이텍,2024,4563110591664.0,4035672129355.0,483209241093.0,415643728176.0,83184929978.0,82007333852.0,4245092707610.0,140059338656.0,5.996622925401581,0.11973451400528634,0.03069382953633948,29.149025654192865
023160,태광,2024,660339010568.0,626295245484.0,13291726906.0,59235037820.0,,7487684576.0,266809991545.0,46120905147.0,8.910995344256873,0.02122278111137212,0.069844283631416,27.216019192468416
025320,시노펙스,2024,235413796124.0,201313622774.0,24804958701.0,37440064011.0,1526519900.0,1624435724.0,238339306692.0,28050215109.0,25.52641725207775,0.12321550006999131,0.11915280909970566,26.184610637209037
025900,동화기업,2024,2397201401750.0,2321756559605.0,69805684153.0,97179731126.0,42367857498.0,59223294987.0,917976695727.0,0.0,3.2937136042479236,0.03006589293964395,0.0,28.505323090274974
030530,원익홀딩스,2024,1890071698739.0,1852064797448.0,83192769777.0,101571501571.0,20852548076.0,25302025092.0,645472610486.0,,5.870939570589099,0.04491893042383458,,28.267635880121293
032500,케이엠더블유,2024,269041031826.0,276014611565.0,16514791102.0,-27040508914.0,4393378654.0,15147103017.0,,0.0,-5.154832315530252,0.05983303205711214,0.0,26.318129739585167
034950,한국기업평가,2024,175324999127.0,155098836128.0,273963364.0,35402875768.0,99416031.0,130877408.0,104057473143.0,28595822551.0,357.10831987448785,0.0017663792381646466,0.16310179776636458,25.88990722639006
001500,현대차증권,2024,11991996000000.0,11585257000000.0,17198000000.0,,275740000000.0,278071000000.0,1795633000000.0,36150000000.0,,0.0014844728951632234,0.0030145106786226413,30.115260543173086
002020,코오롱,2024,7040484502325.0,5231418956586.0,111390814952.0,-186948670786.0,165270673290.0,219163534655.0,6028363775125.0,170308787486.0,-0.13116663146861923,0.021292658048686113,0.02418992434821189,29.582698105083402
002030,아세아,2024,3334279155000.0,3272086007000.0,174172863000.0,254147793000.0,,36789966000.0,2007423276000.0,108442511000.0,7.908073603547228,0.053229915909114425,0.03252352486365227,28.83527762650606
002240,고려제강,2024,2608977847007.0,2451280644242.0,65668775269.0,123293994310.0,11233511206.0,32013002601.0,1739609163820.0,33680122343.0,11.975552705564283,0.026789578510014508,0.012909317103492307,28.589979631057055
002350,넥센타이어,2024,4574474470953.0,4232661554569.0,205157990274.0,259331943233.0,92685139759.0,182608482928.0,2847925036412.0,126718873995.0,3.7979883712460834,0.04847020902310028,0.02770129657507973,29.15151293832095
002710,TCC스틸,2024,573950624572.0,559737446490.0,25413417176.0,17931819906.0,,27584969218.0,582074815373.0,20222969062.0,1.650057636979307,0.0454023888081142,0.035234684302470176,27.075809209656644
437730,삼현,2024,140292826674.0,94859740698.0,6521178022.0,6916810900.0,544928557.0,511194336.0,100447699055.0,8372723679.0,13.693060055577156,0.06874547594180268,0.05968034059543038,25.666997694265895
440110,파두,2024,134427343084.0,243661793796.0,6041333867.0,-108840321560.0,2688223492.0,3451780435.0,43502744974.0,,-39.48782472287092,0.0247939316742368,,25.624289689908693
445680,큐리옥스바이오시스템즈,2024,70560573877.0,57797993647.0,257879427.0,-9698164657.0,,3716765136.0,4587636523.0,-468760.0,-1.6093025257542128,0.004461736657763469,-6.643370004574148e-06,24.97973738178931
448280,에코아이,2024,149838926990.0,150017453524.0,25791637.0,-28228651450.0,,550641781.0,25769269333.0,2253946017.0,-50.26500099344986,0.00017192424210742797,0.015042459675051094,25.73282673401816
460930,현대힘스,2024,326531968531.0,250483748731.0,11064278017.0,31377781030.0,,3454404223.0,223163801400.0,16558474508.0,10.083413232615191,0.04417164016848922,0.050710117549877774,26.511793693675266
466100,클로봇,2024,69510934821.0,34594614491.0,507660254.0,-7518329810.0,,443279862.0,33395079055.0,0.0,-15.960684331741648,0.014674545777409108,0.0,24.964749912695176
293940,신한알파리츠,2024,2158801775445.0,2004292844565.0,,11428618241.0,28456885114.0,30685319328.0,58306126000.0,4652415132.0,1.4016117082110802,,0.002155091396031942,28.40057445011274
348950,제이알글로벌리츠,2024,2146506925558.0,2124785872377.0,,34382524910.0,15087304396.0,12864674255.0,62571210627.0,20675620124.0,3.2789044356469415,,0.00963221682530804,28.394862951047937
319400,현대무벡스,2024,298865266015.0,248932796618.0,5104973933.0,55105691502.0,861378883.0,0.0,341383043004.0,26917423749.0,64.97381290574313,0.020507438161448215,0.0900654134483765,26.42325869344505
319660,피에스케이,2024,569356264734.0,494393356491.0,27192602203.0,67241427193.0,,11436347154.0,398050977575.0,79128216285.0,6.879624524119269,0.05500195713793945,0.13897838872813362,27.067772199451525
340570,티앤엘,2024,197075174356.0,142108001265.0,15830234851.0,46569584536.0,,20211704.0,174891676241.0,46407511867.0,2305.0899736113292,0.11139580255921067,0.23548126758557963,26.006851088611008
348210,넥스틴,2024,189816880876.0,142961730739.0,14735599767.0,,,1462419746.0,113719875873.0,38427640891.0,,0.10307373652255404,0.20244585578299165,25.969325659504477
372320,큐로셀,2024,72021277015.0,104969385964.0,441022026.0,-28421827405.0,1921182852.0,2630538213.0,0.0,0.0,-13.793921034331614,0.004201434751187853,0.0,25.000227426404
383310,에코프로에이치엔,2024,466652782080.0,225812641050.0,79939945821.0,58242139624.0,917891409.0,1033914136.0,234500459609.0,21548434961.0,64.45210234340476,0.35401005651981854,0.04617659165119018,26.868851310753318
389260,대명에너지,2024,369924041346.0,343991447075.0,,28120123561.0,7152640904.0,14144429571.0,67761578359.0,7790210227.0,4.931432311284391,,0.021058945503121828,26.636563527849592
399720,가온칩스,2024,112708406447.0,94609678796.0,9505482504.0,10803918403.0,,2332270017.0,96492001688.0,7530549168.0,5.6323617438160465,0.10047050814426697,0.06681444095779285,25.448069846576804
241710,코스메카코리아,2024,517949507835.0,432625587075.0,48673561200.0,69476576639.0,,4262372933.0,524328644684.0,53687894761.0,17.299976030042043,0.1125073566015455,0.10365468824444375,26.97314359923287
272290,이녹스첨단소재,2024,825970502291.0,571817654661.0,201168601592.0,106691980825.0,,12110461582.0,422809289354.0,70711492962.0,9.809902091888738,0.3518055099422596,0.08561019160595572,27.43982489831761
290650,엘앤씨바이오,2024,475601177449.0,262230105854.0,4715475756.0,-8566586943.0,497627337.0,17611657318.0,72093323401.0,141064260545.0,-16.214864027857857,0.017982205897538715,0.2966020002339601,26.88784547747276
304100,솔트룩스,2024,93236129312.0,98831756429.0,1678761728.0,-4851189128.0,,3079952916.0,45944417924.0,0.0,-0.5750854835470478,0.01698605578467089,0.0,25.258401137081957
166090,하나머티리얼즈,2024,573884327709.0,672563501080.0,42164008707.0,75683902591.0,,7890785839.0,251646191336.0,31756594796.0,10.591427791251705,0.06269149104774968,0.055336229380536145,27.07569369328743
179900,유티아이,2024,160639757471.0,100826589268.0,15232902397.0,-31314418800.0,,10356134939.0,18560210791.0,-3065348.0,-2.0237553860054045,0.15108021115849216,-1.908212542311253e-05,25.802430163681453
189300,인텔리안테크,2024,440693069678.0,453689167828.0,10054147275.0,3956964481.0,,7128263416.0,257769448883.0,-3011577414.0,1.5551091829909447,0.02216087133649986,-0.006833729915926431,26.811614482957065
194480,데브시스터즈,2024,260367520968.0,239751806880.0,883246830.0,45059194354.0,,1393609680.0,236186554886.0,28271330928.0,33.332721995731255,0.0036840048944535406,0.10858240237834671,26.28536001203627
200130,콜마비앤에이치,2024,690868553834.0,694508214737.0,47483573523.0,39195694503.0,8646134971.0,11985611223.0,615642004817.0,18052524815.0,5.533319758998243,0.06837006750306233,0.02613018745001037,27.26121541661882
204620,글로벌텍스프리,2024,174537046596.0,166931913519.0,1227008037.0,14514325416.0,,1142173176.0,129729725356.0,6250343641.0,13.707639892954376,0.00735035027835072,0.03581098547787186,25.88540285746588
215000,골프존,2024,665498884426.0,637622471675.0,22528142886.0,77694355136.0,3904681445.0,3943044386.0,619981380425.0,,20.89774485585469,0.035331475734880824,,27.223802798485657
215200,메가스터디교육,2024,878342477244.0,955494455263.0,15712187686.0,174424399593.0,4146190773.0,4268559513.0,942249234214.0,50154643118.0,43.068589976334884,0.01644403858071078,0.05710146601969159,27.501302419724052
215600,신라젠,2024,149015779476.0,76714902109.0,221462851.0,-17830285368.0,239568462.0,1815101309.0,3926654280.0,-26525745518.0,-73.42668045345634,0.002886829610827575,-0.17800628638977223,25.727318039808083
222080,씨아이에스,2024,733820121618.0,597029327289.0,35408351533.0,29436933502.0,,2258581264.0,508540762515.0,56240111397.0,14.033373636451099,0.05930755812915052,0.07664018707063548,27.321529769611836
099320,쎄트렉아이,2024,446984592737.0,313827961191.0,14866684533.0,68326063940.0,258534213.0,1323124493.0,171279451654.0,7910250635.0,265.282483726825,0.04737208398059831,0.017696920125509316,26.825789962816053
099430,바이오플러스,2024,264298004297.0,172806754935.0,94999393243.0,22290031587.0,,17919925656.0,66409594582.0,17510445184.0,2.243868530198773,0.5497435171370085,0.06625265760358508,26.300343107627654
101730,위메이드맥스,2024,597583363474.0,129896168250.0,381209372.0,2426243490.0,,3550452052.0,74990780976.0,-6177304369.0,1.683361852086772,0.0029347237654179224,-0.010337142475133121,27.11615963147858
102710,이엔에프테크놀로지,2024,723550621048.0,658600745137.0,86610317730.0,107853954002.0,,14250807146.0,582433714374.0,31112945664.0,8.568269845843298,0.13150655897296867,0.04300037172096627,27.307436347464645
