stock_code,company_name,year,total_assets,total_assets_prev,capex,ocf,interest_paid,interest_expense,sales,net_income,cfcr,inv_rate,roa,size
028050,삼성E&A,2019,4565711799514.0,4619648609526.0,19602514423.0,784124248896.0,16574362069.0,15824802982.0,6392058453386.0,323809854401.0,48.30946781732212,0.004243291228380099,0.07092209684270219,29.149595543234177
028050,삼성E&A,2020,4755575903078.0,4565711799514.0,23440156016.0,44368719200.0,7968040094.0,9367732871.0,6749174145123.0,252135563290.0,6.568335334232318,0.0051339543635879736,0.053018933653610226,29.190338919855552
028050,삼성E&A,2021,6058722396874.0,4755575903078.0,29754045970.0,739825439031.0,5256464003.0,5112072598.0,7486696121177.0,351071466376.0,141.74583952420534,0.006256665139282497,0.0579448014579997,29.43252006818458
028050,삼성E&A,2022,7848723222714.0,6058722396874.0,20705728905.0,576706460947.0,14430582016.0,14646748935.0,10054344625186.0,595319035026.0,40.96418580398026,0.003417507446071985,0.07584915637019309,29.691371987706418
028050,삼성E&A,2023,7801398613122.0,7848723222714.0,27984854107.0,-459792198902.0,,214055274649.0,10624917993595.0,753818478393.0,-1.1480068625075948,0.0035655294896898087,0.09662606870581805,29.685324142924706
034220,LG디스플레이,2019,35574563000000.0,33175710000000.0,6926985000000.0,2706545000000.0,,443247000000.0,,0.0,7.106177819590432,0.20879688784354578,0.0,31.20265197592178
034220,LG디스플레이,2020,35071523000000.0,35574563000000.0,2603545000000.0,2286948000000.0,,802678000000.0,,18706000000.0,3.849147478814668,0.07318557925785343,0.0005333671993657076,31.188410606568542
034220,LG디스플레이,2021,38154515000000.0,35066012000000.0,3141430000000.0,5753446000000.0,,916614000000.0,,1333544000000.0,7.2768471788560944,0.08958617820583646,0.034951145362482006,31.27266521528022
034220,LG디스플레이,2022,35686019000000.0,38154515000000.0,5079279000000.0,3011020000000.0,,966363000000.0,,0.0,4.115827075332975,0.1331239304181956,0.0,31.20578010335932
034220,LG디스플레이,2023,35759298000000.0,35686019000000.0,3482754000000.0,1682748000000.0,990881000000.0,1634534000000.0,,157013000000.0,2.6982341976483553,0.09759435480881182,0.0043908300436994036,31.20783143516869
145020,휴젤,2019,894690013619.0,918266455814.0,12284331147.0,76994954935.0,1788390069.0,12078389180.0,204567625227.0,50278332948.0,44.05266298982115,0.013377741361694976,0.0561963721318687,27.519743141728718
145020,휴젤,2020,956344165833.0,894690013619.0,16977118551.0,74302498142.0,116330210.0,27859009364.0,211038348381.0,45316091400.0,639.7205708818028,0.018975419746027962,0.047384710461979486,27.58638369131263
145020,휴젤,2021,1009737148461.0,956344165833.0,23879428768.0,85940034914.0,87030465.0,20138879688.0,245153111424.0,60393105236.0,988.4707082629054,0.024969492805135076,0.05981071938182001,27.64071116386254
145020,휴젤,2022,1049782928514.0,1009737148461.0,32823126350.0,80626442310.0,99448704.0,44508940198.0,281675135067.0,60681761506.0,811.7339670308826,0.03250660471393735,0.0578041039321309,27.679604523976835
145020,휴젤,2023,929250642001.0,1049782928514.0,23717286954.0,117705306304.0,55117665.0,14794685784.0,319699941151.0,97660299628.0,2136.5278077182697,0.022592563004975273,0.10509575696144088,27.55764433700435
141080,리가켐바이오,2019,141477453081.0,121686283747.0,3370403713.0,24113461209.0,0.0,781675915.0,57500138690.0,13586123504.0,31.848412681360408,0.027697482487076874,0.09603030877451225,25.675406199149645
141080,리가켐바이오,2022,252530449549.0,293233456820.0,4164323206.0,-7135573296.0,,7758899036.0,33412042600.0,0.0,0.08033687989853616,0.014201391789192223,0.0,26.25479767066443
141080,리가켐바이오,2023,189502178859.0,252530449549.0,1319487970.0,-62235789517.0,498687881.0,9114163902.0,34145640069.0,0.0,-123.79908152610591,0.005225064828247462,0.0,25.967666359339468
036570,엔씨소프트,2019,3346377400385.0,2941278714044.0,51028274092.0,392249235729.0,7164812755.0,8419063264.0,1701185422583.0,359154722508.0,55.7466136439179,0.017349010091546407,0.107326424827839,28.838899503640466
036570,엔씨소프트,2020,4081208896622.0,3346377400385.0,64436265402.0,707646022942.0,10460425872.0,8978866739.0,2416184211886.0,587402760836.0,68.6498291370904,0.019255528499142572,0.1439286191212096,29.037414358648643
036570,엔씨소프트,2021,4581889369472.0,4081208896622.0,286560829373.0,391086720594.0,13988637586.0,13172045996.0,2308817408865.0,396892503786.0,28.957456056006798,0.07021469290880583,0.08662201807629773,29.15313255507474
036570,엔씨소프트,2022,4437632450781.0,4581889369472.0,249705689575.0,736014155699.0,15811578477.0,9473821591.0,2571792281800.0,435990309263.0,47.54906256004917,0.05449841090418452,0.09824840477409705,29.12114211834796
036570,엔씨소프트,2023,4393800423903.0,4437632450781.0,,139905154853.0,,0.0,1779832977766.0,,100.0,,,29.111215668719023
138930,BNK금융지주,2023,145783633894264.0,136932606929118.0,115182504015.0,,3168170987201.0,0.0,,678904864314.0,,0.0008411619890843329,0.004656934706445894,32.613144678820284
214150,클래시스,2019,113657441301.0,75677204371.0,6192361016.0,39033739583.0,272871075.0,274170363.0,,33393937816.0,144.0482860193225,0.081825974776269,0.29381215548890055,25.45645486069326
214150,클래시스,2020,137526116368.0,113657441301.0,791886102.0,38125167917.0,168907143.0,168907143.0,,38164823423.0,226.71672955832307,0.006967305377769689,0.27750964275669976,25.647079673239066
214150,클래시스,2021,216379205336.0,137526116368.0,32627973312.0,36367042257.0,93054431.0,93054431.0,,43804676382.0,391.8147292523878,0.23724928888919006,0.20244402096762862,26.100298285660042
214150,클래시스,2022,331411108299.0,216379205336.0,27481361335.0,54754505368.0,2573754505.0,2609847800.0,,75378647248.0,22.27417563004907,0.12700555625170235,0.2274475579134577,26.526625460686105
214150,클래시스,2023,375443021754.0,331411108299.0,4474211858.0,,,3594757133.0,,74225203196.0,,0.013500488504939774,0.19770031374996305,26.6513725569672
175330,JB금융지주,2023,63403970000000.0,59828165000000.0,376042000000.0,,1295194000000.0,0.0,,603924000000.0,,0.0062853674352205185,0.009525018701510332,31.780547593707816
302440,SK바이오사이언스,2022,2141931383550.0,2110122672078.0,72235836024.0,-124958284380.0,2680638264.0,85443439049.0,456725871196.0,122451949931.0,-45.6151237405451,0.03423300312339842,0.057168941484974305,28.392729053617483
302440,SK바이오사이언스,2023,1852439180084.0,2141931383550.0,43017243309.0,29346360897.0,,70896671544.0,369505555858.0,22317719237.0,1.4139314337033018,0.020083389990627976,0.012047747357615265,28.247524362313996
454910,두산로보틱스,2023,456422079722.0,62618404596.0,3123738619.0,-27198834906.0,,1907498577.0,53038372299.0,,-13.258901806771833,0.04988531150152525,,26.84668383177029
097950,CJ제일제당,2019,26280632351000.0,19497022884000.0,1553901713000.0,2143095681000.0,408048580000.0,666692923000.0,22352462296000.0,191028303000.0,6.25206013705525,0.07969943525455832,0.007268786399377914,30.899853371317874
097950,CJ제일제당,2020,25611892185000.0,26280632351000.0,968452618000.0,2001752173000.0,276795926000.0,805193567000.0,24245725654000.0,786425538000.0,8.231870070948949,0.036850430578134453,0.030705483699505116,30.874077898026034
097950,CJ제일제당,2021,26855804277000.0,25611892185000.0,1342839001000.0,1686409257000.0,240659554000.0,642436206000.0,26289227767000.0,892393213000.0,8.007447778283508,0.052430292588317794,0.03322906302844441,30.92150308771109
097950,CJ제일제당,2022,30013241845000.0,26855804277000.0,1442983885000.0,1627293112000.0,327861241000.0,989290534000.0,30079513121000.0,802674084000.0,5.963359215736025,0.053730801361097515,0.026743998137399475,31.032659795037993
097950,CJ제일제당,2023,29606279551000.0,30013241845000.0,1124228810000.0,2444759803000.0,474386160000.0,910538967000.0,29023472909000.0,559462096000.0,6.153522613307269,0.03745776000493225,0.01889673760042245,31.019007601751817
004020,현대제철,2019,34366332508379.0,33304917422605.0,1157154786135.0,626355650890.0,322756985739.0,0.0,20512590431956.0,25613298147.0,2.9406416547603635,0.03474426227970786,0.0007453020522557975,31.16809849491054
004020,현대제철,2020,34845040108141.0,34366332508379.0,1033556415637.0,2014160118424.0,320703432760.0,0.0,18023398349630.0,-10106305858.0,7.280444524992991,0.03007467891387608,-0.00029003570742450717,31.181931921862734
004020,현대제철,2021,37042298365641.0,34845040108141.0,904496020991.0,2002894272429.0,306211098173.0,0.0,22849920977857.0,1505154568208.0,7.540893796401283,0.025957669102515357,0.04063340112837391,31.243081574689683
004020,현대제철,2022,36800955829773.0,37042298365641.0,1020997882794.0,2179616640426.0,349620011531.0,0.0,27340601237802.0,1038192930309.0,7.23424451844553,0.027563027345545006,0.028211031667527312,31.23654493440126
004020,현대제철,2023,35218841930044.0,36800955829773.0,823992843115.0,1948393342394.0,,650501875429.0,25914760456167.0,461194753204.0,3.995215565072818,0.02239052830384277,0.013095114090352028,31.19260233742376
036460,한국가스공사,2019,39311854557705.0,39689691576431.0,1222798304487.0,1985840004108.0,835839227880.0,804641921330.0,24982639514904.0,58269151996.0,3.375863608537291,0.030808964643432413,0.0014822285199104,31.30254723200845
036460,한국가스공사,2020,35909774516082.0,39311854557705.0,912057859660.0,3251022956819.0,745170290153.0,1427114381155.0,20833721595457.0,11377415929.0,5.362791968197622,0.023200580840601413,0.000316833399327102,31.21203064500681
036460,한국가스공사,2021,43669902324183.0,35909774516082.0,1156241027286.0,-2070539824957.0,649314502728.0,1472442699191.0,27520756430324.0,964522139121.0,-2.188808838025224,0.032198504247588175,0.022086656662542576,31.407680246743485
036460,한국가스공사,2022,62424983096053.0,43669902324183.0,1178507549251.0,-14580918441830.0,899082688563.0,964918480703.0,51724286632369.0,1497008012582.0,-15.217549984345288,0.026986722812026537,0.023980911781402672,31.76498668130625
036460,한국가스공사,2023,57254666338284.0,62424983096053.0,1331092555346.0,5885553657430.0,1627724793756.0,1676234540312.0,44555995015027.0,13782448458.0,4.6158161871141585,0.02132307434185212,0.00024072183700395099,31.67853026313359
011790,SKC,2019,3972988752154.0,3833128681093.0,,40533569102.0,,56559936171.0,2539766499160.0,67392287037.0,1.7166480701013025,,0.016962617123056925,29.01053976168577
011790,SKC,2020,5406405840533.0,3972988752154.0,,337112812601.0,,84722602920.0,2702184519734.0,73620866788.0,4.9790185969536545,,0.01361734005169356,29.31860563320568
011790,SKC,2021,6180132503610.0,5406405840533.0,,282512631068.0,,79539631285.0,3396056746194.0,342340322117.0,4.551847381033531,,0.05539368644879843,29.45236082788189
011790,SKC,2022,6393092564908.0,6180132503610.0,,-147158687779.0,,134027235637.0,3138910077125.0,43720918468.0,-0.09797599778574324,,0.006838774509223639,29.48623923671171
011790,SKC,2023,,,,-234741996756.0,159327971720.0,221152824502.0,1570751580937.0,0.0,-0.4733257081093783,,,
035250,강원랜드,2019,4438119305668.0,4231241354319.0,79561583632.0,,,1961000688.0,1520080448803.0,334658207619.0,,0.018803366901013165,0.0754054103934525,29.12125182283291
035250,강원랜드,2020,3641632200970.0,4438119305668.0,58963253068.0,,,1875677632.0,478578866341.0,0.0,,0.013285639480826257,0.0,28.923453103932776
035250,강원랜드,2021,3827273463677.0,3641632200970.0,42936378212.0,,,1711386216.0,788432829925.0,-14647334.0,,0.01179042139416586,-3.827093657929469e-06,28.973173776228162
035250,강원랜드,2022,4167752670696.0,3827273463677.0,29444119671.0,,,1827307209.0,1270685819109.0,115617118433.0,,0.007693236438535533,0.027740878014647724,29.05839807857478
035250,강원랜드,2023,4448655838228.0,4167752670696.0,70846617448.0,337848836029.0,1771213518.0,7658834198.0,1388572378274.0,340898540408.0,191.74427368332675,0.016998757614896776,0.0766295602097616,29.123623107652573
128940,한미약품,2019,1913706257532.0,1691209668597.0,166131323539.0,12446620375.0,,24997055776.0,1113649783994.0,63867247550.0,1.4979234549274465,0.09823224560726397,0.0333735897547652,28.280062926717566
128940,한미약품,2020,1882026593387.0,1913706257532.0,41815495353.0,151534949938.0,,24866890826.0,1075853605008.0,17289714876.0,7.093843858419166,0.021850529666411347,0.009186753756164765,28.263370287378194
128940,한미약품,2021,1936728687294.0,1882026593387.0,19949004207.0,201923207364.0,,16576803003.0,1203185652812.0,81478223722.0,13.181070579620014,0.010599746186954064,0.04207002470534037,28.292021422031798
128940,한미약품,2022,1924585730838.0,1936728687294.0,29320264730.0,162268943067.0,,22647122275.0,1331546600126.0,101558192480.0,8.165102086551967,0.015139066675862747,0.05276885869655684,28.28573185574895
128940,한미약품,2023,1898668375968.0,1924585730838.0,27352054117.0,216537615372.0,27845545560.0,28508409074.0,1490887463726.0,165366177835.0,8.77638257815481,0.014211917753900427,0.08709587199538793,28.272173901633753
052690,한전기술,2020,700291402115.0,735206870620.0,4197881470.0,16825529592.0,,52028382.0,431722625741.0,20160083357.0,324.3913672733471,0.005709796300543174,0.028788134905145337,27.274762374101414
052690,한전기술,2021,705509290986.0,700291402115.0,1626577321.0,-15763329175.0,,40251844.0,433126639421.0,16452462020.0,-390.61756601759663,0.0023227149670657925,0.023319979240821194,27.282185777516137
052690,한전기술,2022,816503301678.0,705509290986.0,1376542609.0,6758107760.0,,344011868.0,505290773062.0,17953974302.0,20.644984341063488,0.0019511332119753982,0.021988856952694126,27.42829679304502
052690,한전기술,2023,855008772803.0,816503301678.0,2846609882.0,40817030278.0,,146666458.0,545091772616.0,32654447903.0,279.2983296562599,0.0034863421570371094,0.03819194485683226,27.474377566418838
011070,LG이노텍,2019,5770780509572.0,5756067240947.0,469597533817.0,769041422028.0,63981854629.0,93748526003.0,8302068230724.0,102302472637.0,13.01968005596745,0.08158305213608673,0.017727666555210474,29.38382845759013
011070,LG이노텍,2020,6038600271628.0,5770780509572.0,766661801631.0,950268413751.0,50592801651.0,98896037341.0,9541789540547.0,236127867008.0,19.78268019838386,0.13285235859505265,0.039103079585749795,29.42919335791074
011070,LG이노텍,2021,7741352841297.0,6038600271628.0,1010404949703.0,1177629168876.0,41923533944.0,67217820514.0,14945609219058.0,888282436433.0,29.089930835721916,0.16732436396731323,0.11474511686050155,29.67759757395423
011070,LG이노텍,2022,9793617826430.0,7741352841297.0,1716908645159.0,1514999766762.0,52566279911.0,251103713888.0,19589409483381.0,979848640817.0,29.820752948982637,0.22178405769079323,0.10004971177991917,29.91275204725374
011070,LG이노텍,2023,11204306000000.0,9793618000000.0,1799237000000.0,2104064000000.0,96360000000.0,219067000000.0,20605290000000.0,565201000000.0,22.835450394354503,0.18371525211622508,0.0504449807065248,30.047319284627854
000250,삼천당제약,2019,290150966088.0,261158440164.0,6594018366.0,30603122171.0,,914362670.0,186602477367.0,19599719713.0,34.46934774907204,0.025249110700229126,0.06755007566321732,26.393667197193203
000250,삼천당제약,2020,317078865822.0,290150966088.0,8678827270.0,3249732702.0,,882885999.0,166862333786.0,8460663262.0,4.680806701749497,0.029911419517272244,0.02668315102006704,26.482416367963086
000250,삼천당제약,2021,343947668188.0,317078865822.0,14881797661.0,-7706965272.0,,1911397090.0,167274903875.0,6194272705.0,-3.032111020949603,0.046934057312272154,0.0180093464149152,26.563755355386803
000250,삼천당제약,2022,373275926268.0,343947668188.0,16531416924.0,13278998700.0,,2858900761.0,177335410013.0,8831820464.0,5.644791760926744,0.04806375635890055,0.02366030017606611,26.64558373181879
000250,삼천당제약,2023,408021822012.0,372793050159.0,6765880596.0,23428068368.0,,2875846454.0,192668515628.0,6194967543.0,9.146494864290831,0.018149159682870387,0.015182931913915636,26.734586495243814
007660,이수페타시스,2019,416712435733.0,505590088623.0,22076832309.0,15468978780.0,,11039865274.0,514238394051.0,0.0,2.4011927135044853,0.0436654768473159,0.0,26.755662218301243
007660,이수페타시스,2020,389384712550.0,416712435733.0,11440783573.0,-22195222594.0,,26674585222.0,514188415796.0,0.0,0.16792623355603756,0.027454864774735088,0.0,26.68783367012567
007660,이수페타시스,2021,449678765264.0,389384712550.0,16020810489.0,3972190584.0,,19189848986.0,469621094131.0,-3603718792.0,1.2069943638898837,0.041143912363901046,-0.00801398480509594,26.831799309826106
007660,이수페타시스,2022,546014160739.0,449678765264.0,39697069188.0,29760255326.0,,42181310254.0,642920533265.0,102473037692.0,1.7055317899514009,0.0882787275149504,0.18767468879068705,27.025910747774414
007660,이수페타시스,2023,626436318507.0,546014160739.0,,52473189957.0,,38366603620.0,675332755709.0,47723051484.0,2.3676787884775505,,0.076181808228711,27.163312959678834
257720,실리콘투,2021,97392484285.0,52924716304.0,3229731591.0,,84608421.0,0.0,131001972745.0,8254206052.0,,0.06102501471048792,0.0847519817632507,25.302014881219296
257720,실리콘투,2022,129216316028.0,97392484285.0,22755869851.0,,195507988.0,0.0,165272164547.0,11155656520.0,,0.23365119000773624,0.08633318812140311,25.584753705368065
257720,실리콘투,2023,215270561079.0,129216316028.0,18287688379.0,,38400417.0,0.0,342860997946.0,38013204272.0,,0.1415277028563268,0.17658338456250836,26.095161497545988
022100,포스코DX,2019,675419399549.0,610232471497.0,4649750008.0,63834635178.0,73199368.0,5304167715.0,969787009533.0,39675367921.0,873.0653869306631,0.007619637146796537,0.05874182463146981,27.238599667536903
022100,포스코DX,2020,684444510737.0,675419399549.0,3443821224.0,65554811247.0,185913207.0,14552594321.0,964202340142.0,8996905609.0,353.6097597090023,0.005098789324528662,0.013144828350383381,27.25187341299376
022100,포스코DX,2021,646969959736.0,684444510737.0,1659215812.0,-51913027153.0,295468350.0,3147164775.0,869274143659.0,290128081.0,-174.69742123987223,0.0024241787113076273,0.00044844134821713904,27.19556570028594
022100,포스코DX,2022,851593785984.0,646969959736.0,4015908089.0,-3942810359.0,134144705.0,4106415524.0,1152680199426.0,45850938928.0,-28.39221759815268,0.006207255883470564,0.053841326325579204,27.470375473067342
022100,포스코DX,2023,889807220460.0,851593785984.0,10786582175.0,21821037018.0,252197813.0,3136105585.0,1485875620930.0,92128228460.0,87.52349819544231,0.012666346740114262,0.10353729025976306,27.51427066998536
103140,풍산,2019,2562507866141.0,2668117561064.0,61215271295.0,,28905081841.0,29731624502.0,2451305535330.0,17625569038.0,,0.022943243651748383,0.00687824972984109,28.572007530101924
103140,풍산,2020,2552025017070.0,2562507866141.0,50023985415.0,,21199051642.0,20929503666.0,2593636025736.0,71907050762.0,,0.019521495358503407,0.028176467817136466,28.56790828429016
103140,풍산,2021,3148260459261.0,2552025017070.0,90991267558.0,,18356795134.0,18807088253.0,3509498278523.0,243387043769.0,,0.035654535887923146,0.07730842060829075,28.777871181072857
103140,풍산,2022,3395297191796.0,3148260459261.0,116967224483.0,,29678705663.0,32465007074.0,4372982501228.0,175261942564.0,,0.0371529693926455,0.05161902851611414,28.853412411192213
103140,풍산,2023,3660628679317.0,3395297191796.0,136060271877.0,,38920580272.0,39193237941.0,4125263947257.0,156440326543.0,,0.04007315536494424,0.04273591785665314,28.928656018896184
041510,에스엠,2019,1115620586546.0,1002473549711.0,13450006082.0,91946538513.0,2326094804.0,10582737060.0,657825612024.0,7822887793.0,40.5282850702761,0.013416818913454087,0.007012140047737853,27.740431945869393
041510,에스엠,2020,1068872535478.0,1115620586546.0,8114976646.0,45398545730.0,1749416633.0,13791503796.0,579875790663.0,-10185173389.0,26.950676856288926,0.007273957422320655,-0.009528894279658135,27.69762550370405
041510,에스엠,2021,1314942073873.0,1068872535478.0,22157349140.0,122557828394.0,4080825454.0,6794543688.0,701563172148.0,133539542727.0,31.032607318176172,0.020729645869412512,0.1015554566093362,27.904813730301342
041510,에스엠,2022,1463023492474.0,1314942073873.0,24053801752.0,114937054179.0,3479917443.0,6036957702.0,850769309133.0,82028551863.0,34.0286726802099,0.01829267024755888,0.056067829590547576,28.01152629557787
041510,에스엠,2023,1540973937398.0,1463023492474.0,19148841944.0,112995229635.0,4769513963.0,9092885374.0,961069716545.0,87297073925.0,24.691141384965476,0.01308854030198719,0.05665058428723643,28.0634357593383
298380,에이비엘바이오,2022,185180595640.0,65452755704.0,,72131523498.0,1204828760.0,6971449863.0,67300799414.0,3208631006.0,60.868693288828865,,0.017327036857780354,25.944597378507204
298380,에이비엘바이오,2023,160144371976.0,185180595640.0,,-28361974590.0,2520548108.0,5787079252.0,65547054627.0,-2646663290.0,-10.252304409497905,,-0.0165267330805521,25.799341570179894
017800,현대엘리베이터,2019,2547731188376.0,2374837740877.0,41135113188.0,,12554345395.0,28472701496.0,1872538463037.0,48516186508.0,,0.017321231038213702,0.019042898532370546,28.566224349005545
017800,현대엘리베이터,2020,2626221534995.0,2547731188376.0,110209243512.0,,12550072878.0,29025933891.0,1821184670810.0,97931138698.0,,0.04325779894473509,0.03728974779661399,28.596567250396717
017800,현대엘리베이터,2021,2987393730479.0,2626221534995.0,214770206122.0,,9816281144.0,26940347354.0,1973426415772.0,113119187435.0,,0.08177916571779574,0.03786551008690188,28.725422461165717
017800,현대엘리베이터,2022,3014471063421.0,2987393730479.0,96749670444.0,,15731568586.0,39841188205.0,2129301101267.0,,,0.03238597894107755,,28.734445495699262
017800,현대엘리베이터,2023,3535433379000.0,3014471063000.0,57385767000.0,49432567000.0,,52866376000.0,2602099212000.0,,1.9350473919377413,0.01903676160781909,,28.893857004368108
383220,F&F,2021,1146494709343.0,0.0,11964458589.0,291504267270.0,,7934528549.0,1089172086930.0,231925929728.0,37.73870041172625,inf,0.20229132139729228,27.767730324617936
383220,F&F,2022,1570179025400.0,1140330107743.0,17924057340.0,344071664610.0,,23205120793.0,1808894546708.0,442664517277.0,15.827402437559895,0.015718305794342496,0.28191977482582414,28.08221075770516
383220,F&F,2023,2005097998970.0,1570179025400.0,23232509595.0,477023578174.0,,26670053198.0,1978495535892.0,425073840979.0,18.88611273597955,0.014796089630022644,0.21199654141461238,28.326714052784396
192820,코스맥스,2019,1204354192976.0,1061541156258.0,,74567223707.0,,22639522662.0,1330652928971.0,31823143934.0,4.293674730702677,,0.026423409425232233,27.81696459976529
192820,코스맥스,2020,1189042897954.0,1204354192976.0,58959015330.0,41459691393.0,20661909645.0,20044626210.0,1382880688515.0,21378297184.0,3.006575970243529,0.048954880278458845,0.01797941623534852,27.804169812005703
192820,코스맥스,2021,1411928775762.0,1189042897954.0,40752140272.0,100045547951.0,19195047199.0,17507104681.0,1591487621503.0,74435535611.0,6.212050114480158,0.03427306141950193,0.05271904425265934,27.975977811632454
192820,코스맥스,2022,1396450504662.0,1411928775762.0,84165798249.0,102531468485.0,18439618465.0,20969716490.0,1600125770194.0,20847690651.0,6.560389911516534,0.05961051272120776,0.01492905805211193,27.96495477928464
192820,코스맥스,2023,1557077274819.0,1396450504662.0,86283324363.0,231020761952.0,,44300222110.0,1777494448320.0,57137182681.0,6.214889473428872,0.06178759939929572,0.03669514904945345,28.073831638132667
026960,동서,2019,1478277015581.0,1432202479586.0,1044111620.0,106779239598.0,59831793.0,166400875.0,502235935419.0,140545751689.0,1785.6571905007092,0.0007290251447559401,0.09507402889150786,28.021898346860706
026960,동서,2020,1525770284059.0,1478277015581.0,2688481135.0,84004855459.0,39976825.0,602543298.0,493040722301.0,120588759228.0,2102.338849671028,0.0018186585509099317,0.07903467546057999,28.05352050276667
026960,동서,2021,1582577880310.0,1525770284059.0,1813472034.0,84765950306.0,,510445705.0,535327319245.0,115145658677.0,167.0626183660415,0.0011885616419108835,0.07275828893453568,28.090076203219834
026960,동서,2022,1627852719302.0,1582577880310.0,2968164775.0,86159438842.0,,416350751.0,556486608719.0,169611048759.0,207.93955429421095,0.0018755252502446118,0.104193116949626,28.118282912157273
026960,동서,2023,1694019807604.0,1627852719302.0,3019179672.0,118090904703.0,,212739783.0,489695541569.0,146302302445.0,556.0955399019092,0.0018547007577531837,0.08636398570328886,28.158125404890523
001440,대한전선,2019,1235075989000.0,1172944859000.0,6380415000.0,79182422000.0,19034336000.0,56466233000.0,1554739981000.0,0.0,5.159978157367822,0.00543965468712626,0.0,27.84215361367028
001440,대한전선,2020,1199462928000.0,1235075989000.0,6629261000.0,16661768000.0,16998372000.0,56551576000.0,1596841749000.0,2957195000.0,1.98019786836057,0.005367492412647008,0.0024654325956791887,27.812895012537634
001440,대한전선,2021,1420870615000.0,1199462928000.0,7374015000.0,-19314404000.0,19024544000.0,36710839000.0,1997709556000.0,28937337000.0,-0.015236107630227563,0.00614776399325282,0.02036591980614646,27.982290908822016
001440,대한전선,2022,1620264871000.0,1420870615000.0,13335122000.0,-46604678000.0,19783092000.0,0.0,2450545975000.0,21830706000.0,-1.3557833123356047,0.009385176848069308,0.013473541512090216,28.113610752425355
001440,대한전선,2023,1878565100000.0,1620264871000.0,126017035000.0,30717002000.0,26361602000.0,0.0,2843980012000.0,71872998000.0,2.1652175766859694,0.07777557685505113,0.038259519459826016,28.261529356670042
008930,한미사이언스,2019,910832376933.0,916545956275.0,,13024009773.0,,1731024448.0,816618823610.0,30742878636.0,8.523873962639723,,0.03375250969834751,27.53762471830063
008930,한미사이언스,2020,923219549324.0,910832376933.0,,13817514742.0,1126964614.0,1696068271.0,857383419139.0,22601096228.0,13.26082396052943,,0.02448073835151019,27.551132908086966
008930,한미사이언스,2021,949894435974.0,923219549324.0,,13689812095.0,1000786174.0,1794045777.0,,42941995989.0,14.679057975275345,,0.04520712445795965,27.579616695339343
008930,한미사이언스,2022,1109690934182.0,949894435974.0,,9451693037.0,2596362969.0,3689324980.0,1046054210838.0,69209578706.0,4.640358898139869,,0.062368337502024654,27.73510265480795
008930,한미사이언스,2023,1226170046397.0,1109690934182.0,,35158260380.0,,10160600891.0,1247906379068.0,115121512760.0,4.460254049653922,,0.09388706982222826,27.834916643985274
004990,롯데지주,2019,15605750443735.0,27618347495562.0,263165098139.0,654139386542.0,170505518905.0,208609642992.0,,-52104219528.0,4.836470459976517,0.009528633028507157,-0.0033387833360437645,30.37866058044919
004990,롯데지주,2020,16680023234382.0,15605750443735.0,387609884302.0,382566304165.0,98927772804.0,228927659666.0,,-40450271891.0,4.867127433698088,0.024837631852405263,-0.0024250728744562625,30.44523290580674
004990,롯데지주,2021,19921883103681.0,16680023234382.0,458827981893.0,600465199924.0,0.0,198488318495.0,,308604548632.0,4.025191630806858,0.027507634458639872,0.01549073182619863,30.622839896934327
004990,롯데지주,2022,22175416666050.0,19921883103681.0,756385732646.0,904140865036.0,197676905982.0,252786269680.0,,336571001704.0,5.573831528495943,0.037967582116082255,0.015177663029857819,30.730005433848454
004990,롯데지주,2023,23160430746458.0,22175416666050.0,774316651903.0,1237508311627.0,306695448131.0,415327726549.0,,179018183891.0,5.034974497236158,0.03491779494220098,0.007729484216021234,30.773466367184827
011780,금호석유화학,2019,4538042397798.0,4616720747880.0,172660606536.0,557680550905.0,,76135340395.0,4977931637637.0,294696728256.0,8.324857917646144,0.03739897125362972,0.06493917474173358,29.143516845080367
011780,금호석유화학,2020,5027282217052.0,4538042397798.0,175439664648.0,771534306405.0,,83702401639.0,4809535907763.0,582982310651.0,10.217588639004045,0.0386597676419085,0.11596371269422408,29.245900639316215
011780,금호석유화학,2021,8115674806919.0,5027282217052.0,353775840485.0,2127031389404.0,,58262208353.0,8461841500290.0,1965576708770.0,37.50790880628328,0.07037119167191976,0.24219510460106805,29.724818468942374
011780,금호석유화학,2022,7719272223622.0,8115674806919.0,427688850315.0,513532762319.0,,104504954019.0,7975625981021.0,1025704605758.0,5.913956157768701,0.05269911134812534,0.1328758173107573,29.674741203969837
011780,금호석유화학,2023,7979694633685.0,7717403072460.0,589818134462.0,630703779509.0,37148216318.0,60355470349.0,6322528187782.0,447043536116.0,17.978036687144932,0.0764270220078047,0.056022637035366925,29.70792126020257
111770,영원무역,2019,3104545848395.0,2638946076535.0,126195955833.0,231753126141.0,18717883882.0,18748414254.0,,174282786708.0,13.381374283653118,0.047820589043144957,0.056137932959856716,28.763888556009196
111770,영원무역,2020,3038285285380.0,3104545848395.0,89997983317.0,346090092799.0,16940085050.0,16988826609.0,,182425908251.0,21.43024528964806,0.02898909783005057,0.06004238941248201,28.742314421348304
111770,영원무역,2021,3547620437780.0,3038285285380.0,129177364989.0,287353748746.0,21404781779.0,21435724834.0,,334303486017.0,14.424745541107065,0.04251653576133609,0.09423316047479917,28.897298195448013
